3/2/2023,Open:,1665.23,High:,1677.86,Low:,1619.18,Close:,1647.86,CHANGE:,-1.04%,AMPLITUDE:,3.52%,MA(7):,1627.93,MA(25):,1621.55,MA(99):,1424.78,Vol(ETH):,423.024K,Vol(USDT),694.365M,404.882K,434.592K
3/3/2023,Open:,1647.86,High:,1649.25,Low:,1544.39,Close:,1569.45,CHANGE:,-4.76%,AMPLITUDE:,6.36%,MA(7):,1622.45,MA(25):,1619.75,MA(99):,1428.47,Vol(ETH):,742.817K,Vol(USDT),1.167B,437.783K,446.227K
3/4/2023,Open:,1569.45,High:,1577.53,Low:,1549.12,Close:,1566.73,CHANGE:,-0.17%,AMPLITUDE:,1.81%,MA(7):,1618.47,MA(25):,1615.58,MA(99):,1432.18,Vol(ETH):,237.64K,Vol(USDT),371.866M,430.276K,444.108K
3/5/2023,Open:,1566.74,High:,1588.77,Low:,1553.05,Close:,1564.58,CHANGE:,-0.14%,AMPLITUDE:,2.28%,MA(7):,1607.5,MA(25):,1612.15,MA(99):,1435.81,Vol(ETH):,299.241K,Vol(USDT),469.729M,428.938K,436.838K
3/6/2023,Open:,1564.57,High:,1583.49,Low:,1554.44,Close:,1565.84,CHANGE:,0.08%,AMPLITUDE:,1.86%,MA(7):,1597.84,MA(25):,1612.97,MA(99):,1439.57,Vol(ETH):,307.709K,Vol(USDT),482.147M,411.202K,426.58K
3/7/2023,Open:,1565.84,High:,1584.49,Low:,1536.14,Close:,1561.96,CHANGE:,-0.25%,AMPLITUDE:,3.09%,MA(7):,1591.66,MA(25):,1614.92,MA(99):,1443.55,Vol(ETH):,437.948K,Vol(USDT),682.866M,417.548K,420.694K
3/8/2023,Open:,1561.95,High:,1570.89,Low:,1523.61,Close:,1532.38,CHANGE:,-1.89%,AMPLITUDE:,3.03%,MA(7):,1572.69,MA(25):,1614.68,MA(99):,1446.74,Vol(ETH):,460.102K,Vol(USDT),714.552M,415.497K,415.781K
3/9/2023,Open:,1532.38,High:,1546.45,Low:,1408,Close:,1437.32,CHANGE:,-6.20%,AMPLITUDE:,9.03%,MA(7):,1542.61,MA(25):,1611.58,MA(99):,1448.18,Vol(ETH):,718.485K,Vol(USDT),1.072B,457.706K,431.294K
3/10/2023,Open:,1437.32,High:,1439.43,Low:,1368.39,Close:,1426.44,CHANGE:,-0.76%,AMPLITUDE:,4.94%,MA(7):,1522.18,MA(25):,1608.42,MA(99):,1449.7,Vol(ETH):,960.262K,Vol(USDT),1.354B,488.77K,463.276K
3/11/2023,Open:,1426.43,High:,1478.07,Low:,1408.4,Close:,1471.97,CHANGE:,3.19%,AMPLITUDE:,4.88%,MA(7):,1508.64,MA(25):,1605.07,MA(99):,1451.48,Vol(ETH):,1.375M,Vol(USDT),1.988B,651.23K,540.753K
