12/27/2019,Open:,125.58,High:,127.1,Low:,121.91,Close:,126.29,CHANGE:,0.57%,AMPLITUDE:,4.13%,MA(7):,127.37,MA(25):,137.29,MA(99):,166.52,Vol(ETH):,240.012K,Vol(USDT),30.02M,250.083K,327.272K
12/28/2019,Open:,126.28,High:,129.68,Low:,125.84,Close:,128.11,CHANGE:,1.44%,AMPLITUDE:,3.04%,MA(7):,127.53,MA(25):,136.53,MA(99):,165.61,Vol(ETH):,196.894K,Vol(USDT),25.177M,258.896K,332.319K
12/29/2019,Open:,128.11,High:,138.07,Low:,127.52,Close:,134.36,CHANGE:,4.88%,AMPLITUDE:,8.24%,MA(7):,127.85,MA(25):,136.08,MA(99):,164.79,Vol(ETH):,316.347K,Vol(USDT),41.893M,267.926K,344.116K
12/30/2019,Open:,134.36,High:,136.24,Low:,130.3,Close:,131.59,CHANGE:,-2.06%,AMPLITUDE:,4.42%,MA(7):,128.4,MA(25):,135.42,MA(99):,163.99,Vol(ETH):,320.347K,Vol(USDT),42.637M,253.461K,333.354K
12/31/2019,Open:,131.61,High:,133.68,Low:,128.17,Close:,129.16,CHANGE:,-1.85%,AMPLITUDE:,4.19%,MA(7):,128.6,MA(25):,134.65,MA(99):,163.26,Vol(ETH):,264.934K,Vol(USDT),34.679M,262.646K,312.045K
1/1/2020,Open:,129.16,High:,133.05,Low:,128.68,Close:,130.77,CHANGE:,1.25%,AMPLITUDE:,3.38%,MA(7):,129.41,MA(25):,134,MA(99):,162.91,Vol(ETH):,144.771K,Vol(USDT),18.952M,251.184K,259.174K
1/2/2020,Open:,130.72,High:,130.78,Low:,126.38,Close:,127.19,CHANGE:,-2.74%,AMPLITUDE:,3.36%,MA(7):,129.64,MA(25):,133.07,MA(99):,162.47,Vol(ETH):,213.757K,Vol(USDT),27.487M,242.437K,244.395K
1/3/2020,Open:,127.19,High:,135.14,Low:,125.88,Close:,134.35,CHANGE:,5.63%,AMPLITUDE:,7.28%,MA(7):,130.79,MA(25):,132.55,MA(99):,162.16,Vol(ETH):,413.055K,Vol(USDT),54.139M,267.158K,258.62K
1/4/2020,Open:,134.37,High:,135.85,Low:,132.5,Close:,134.2,CHANGE:,-0.11%,AMPLITUDE:,2.49%,MA(7):,131.66,MA(25):,132.09,MA(99):,161.76,Vol(ETH):,184.276K,Vol(USDT),24.641M,265.355K,262.126K
1/5/2020,Open:,134.2,High:,138.19,Low:,134.19,Close:,135.37,CHANGE:,0.87%,AMPLITUDE:,2.98%,MA(7):,131.8,MA(25):,131.77,MA(99):,161.37,Vol(ETH):,254.12K,Vol(USDT),34.594M,256.466K,262.196K
