Date,Open,High,Low,Close,Change,Amplitude,MA(7),MA(25),MA(99),Vol(USDT),RSI
2022-01-03,47286.18,47570.0,45696.0,46446.1,-0.0178,0.0395999999999999,46971.59,48180.14,55075.54,1292000000.0,48.21669417482384
2022-01-04,46446.1,47557.54,45500.0,45832.01,-0.0132,0.0443,46727.06,48127.8,55112.76,1649000000.0,37.00078644759495
2022-01-05,45832.01,47070.0,42500.0,43451.13,-0.0519,0.0997,46296.55,47890.24,55137.25,2334000000.0,31.442585783738167
2022-01-06,43451.14,43816.0,42430.58,43082.31,-0.0085,0.0319,45719.62,47611.38,55152.99,1674000000.0,17.570665970960945
2022-01-07,43082.3,43145.83,40610.0,41566.48,-0.0352,0.0588999999999999,45055.27,47405.93,55130.18,2294000000.0,15.615891677380489
2022-01-08,41566.48,42300.0,40501.0,41679.74,0.0027,0.0433,44191.99,47139.39,55064.91,1367000000.0,16.84193955138855
2022-01-09,41679.74,42786.7,41200.02,41864.62,0.0044,0.0381,43417.48,46859.37,55006.63,952830000.0,15.616523139634225
2022-01-10,41864.62,42248.5,39650.0,41822.49,-0.001,0.0621,42756.97,46626.98,54942.21,2088000000.0,15.655086781446897
2022-01-11,41822.49,43100.0,41268.93,42729.29,0.0217,0.0438,42313.72,46490.9,54876.59,1575000000.0,27.45041099740054
2022-01-12,42729.29,44322.0,42450.0,43902.66,0.0275,0.0438,42378.23,46373.63,54800.14,1471000000.0,38.10534154662132
2022-01-13,43902.65,44500.0,42311.22,42560.11,-0.0306,0.0499,42303.63,46208.78,54671.3,1516000000.0,30.094239813964535
2022-01-14,42558.35,43448.78,41725.95,43059.96,0.0116999999999999,0.0405,42516.98,46054.61,54562.96,1392000000.0,35.717381528241134
2022-01-15,43059.96,43800.0,42555.0,43084.29,0.0006,0.0289,42717.63,45822.39,54453.19,946488000.0,32.6055744465088
2022-01-16,43084.29,43475.0,42581.79,43071.66,-0.0003,0.0207,42890.07,45601.73,54333.21,887203000.0,28.968411597385128
2022-01-17,43071.66,43176.18,41540.42,42201.62,-0.0202,0.038,42944.23,45256.24,54207.38,1169000000.0,28.882049383748026
2022-01-18,42201.63,42691.0,41250.0,42352.12,0.0036,0.0341,42890.35,44917.53,54054.66,1228000000.0,31.848856702625866
2022-01-19,42352.12,42559.13,41138.56,41660.01,-0.0163,0.0335,42569.97,44567.94,53909.84,1327000000.0,38.65963454939159
2022-01-20,41660.0,43505.0,40553.31,40680.91,-0.0235,0.0709,42301.51,44164.16,53741.3,1785000000.0,35.88637159736611
2022-01-21,40680.92,41100.0,35440.45,36445.31,-0.1041,0.1391,41356.56,43593.91,53530.16,3406000000.0,27.1929207323319
2022-01-22,36445.31,36835.22,34008.0,35071.42,-0.0377,0.0776,40211.86,43095.02,53261.46,3208000000.0,23.5408535384192
2022-01-23,35071.42,36499.0,34601.01,36244.55,0.0334,0.0541,39236.56,42686.22,53012.66,1572000000.0,29.147901867241345
2022-01-24,36244.55,37550.0,32917.17,36660.35,0.0115,0.1278,38444.95,42267.8,52761.47,3192000000.0,31.36371184935416
2022-01-25,36660.35,37545.14,35701.0,36958.32,0.0081,0.0503,37674.41,41897.45,52508.43,1799000000.0,28.2077386153629
2022-01-26,36958.32,38919.98,36234.63,36809.34,-0.004,0.0727,36981.46,41460.92,52230.94,2627000000.0,20.96823307532121
2022-01-27,36807.24,37234.47,35507.01,37160.1,0.0095,0.0469,36478.48,41055.88,51939.61,1926000000.0,25.94583903876189
2022-01-28,37160.11,38000.0,36155.01,37716.56,0.015,0.0496,36660.09,40706.69,51692.38,1560000000.0,26.317445684451286
2022-01-29,37716.57,38720.74,37268.44,38166.84,0.0118999999999999,0.0385,37102.29,40400.09,51464.89,989652000.0,28.99827030259027
2022-01-30,38166.83,38359.26,37351.63,37881.76,-0.0075,0.0264,37336.18,40177.31,51228.47,812750000.0,28.338773091145853
2022-01-31,37881.75,38744.0,36632.61,38466.9,0.0154,0.0557,37594.26,39992.7,51002.36,1387000000.0,34.03256148031605
2022-02-01,38466.9,39265.2,38000.0,38694.59,0.0059,0.0329,37842.3,39877.82,50756.05,1334000000.0,34.46511592347595
2022-02-02,38694.59,38855.92,36586.95,36896.36,-0.0465,0.0586,37854.73,39686.49,50519.36,1353000000.0,31.504855914415998
2022-02-03,36896.37,37387.0,36250.0,37311.61,0.0113,0.0308,37876.37,39504.37,50306.21,1180000000.0,36.31951899667538
2022-02-04,37311.98,41772.33,37026.73,41574.25,0.1142,0.1272,38427.47,39494.44,50114.28,2527000000.0,70.779577516145
2022-02-05,41571.7,41913.69,40843.01,41382.59,-0.0046,0.0258,38886.87,39440.57,49903.46,1350000000.0,78.27820777179461
2022-02-06,41382.6,42656.0,41116.56,42380.87,0.0241,0.0372,39529.6,39379.7,49706.71,934169000.0,77.93243398256774
2022-02-07,42380.87,44500.5,41645.85,43839.99,0.0344,0.0674,40297.18,39430.89,49530.34,2205000000.0,79.84666856231617
2022-02-08,43839.99,45492.0,42666.0,44042.99,0.0046,0.0645,41061.24,39470.21,49359.96,2847000000.0,79.6862704346172
2022-02-09,44043.0,44799.0,43117.92,44372.72,0.0075,0.0382,42129.29,39521.75,49169.58,1513000000.0,81.21926936628442
2022-02-10,44372.71,45821.0,43174.01,43495.44,-0.0197999999999999,0.0596999999999999,43012.69,39538.7,48973.61,2772000000.0,75.06099760756469
2022-02-11,43495.44,43920.0,41938.51,42373.73,-0.0258,0.0455999999999999,43126.9,39545.59,48781.48,1938000000.0,67.63399567893899
2022-02-12,42373.73,43079.49,41688.88,42217.87,-0.0037,0.0327999999999999,43246.23,39540.22,48592.4,1123000000.0,65.6886900524915
2022-02-13,42217.87,42760.0,41870.0,42053.66,-0.0039,0.0210999999999999,43199.49,39555.96,48396.26,750533000.0,66.30948099266604
2022-02-14,42053.65,42842.4,41550.56,42535.94,0.0115,0.0306999999999999,43013.19,39630.16,48186.79,1437000000.0,66.03633342634237
2022-02-15,42535.94,44751.4,42427.03,44544.86,0.0472,0.0546,43084.89,39954.14,47954.66,1673000000.0,70.21772622245939
2022-02-16,44544.85,44549.97,43307.0,43873.56,-0.0151,0.0279,43013.58,40306.23,47721.59,1251000000.0,76.14899364676745
2022-02-17,43873.56,44164.71,40073.21,40515.7,-0.0765,0.0933,42587.9,40477.08,47475.46,1993000000.0,59.83824464116286
2022-02-18,40515.71,40959.88,39450.0,39974.44,-0.0134,0.0373,42245.15,40609.64,47224.96,1766000000.0,43.6325818091506
2022-02-19,39974.45,40444.32,39639.03,40079.17,0.0026,0.0200999999999999,41939.62,40734.47,46982.1,721961000.0,44.77609786830872
2022-02-20,40079.17,40125.44,38000.0,38386.89,-0.0421999999999999,0.053,41415.79,40797.58,46719.54,1293000000.0,34.83629648415962
2022-02-21,38386.89,39494.35,36800.0,37008.16,-0.0359,0.0702,40626.11,40791.5,46431.55,2382000000.0,23.90269803615972
2022-02-22,37008.16,38429.0,36350.0,38230.33,0.033,0.0562,39724.04,40812.05,46175.23,2011000000.0,29.399886024700308
2022-02-23,38230.33,39249.93,37036.79,37250.01,-0.0256,0.0579,38777.81,40775.38,45944.83,1665000000.0,25.869796617771883
2022-02-24,37250.02,39843.0,34322.28,38327.21,0.0289,0.1482,38465.17,40793.19,45722.43,4335000000.0,32.72515296985121
2022-02-25,38328.68,39683.53,38014.37,39219.17,0.0233,0.0436,38357.28,40823.28,45543.92,2198000000.0,39.29138819260942
2022-02-26,39219.16,40348.45,38573.18,39116.72,-0.0026,0.0453,38219.78,40840.17,45352.66,1153000000.0,39.434383574991784
2022-02-27,39116.73,39855.7,37000.0,37699.07,-0.0362,0.073,38121.52,40872.28,45130.35,1781000000.0,36.331345567956994
2022-02-28,37699.08,44225.84,37450.17,43160.0,0.1449,0.1797,39000.36,41106.21,44974.17,2975000000.0,51.492412386597124
2022-03-01,43160.0,44949.0,42809.98,44421.2,0.0292,0.0496,39884.77,41220.09,44854.71,2702000000.0,49.693304179952015
2022-03-02,44421.2,45400.0,43334.09,43892.98,-0.0118999999999999,0.0465,40833.76,41320.51,44716.85,2551000000.0,50.04850886448294
2022-03-03,43892.99,44101.12,41832.28,42454.0,-0.0327999999999999,0.0516999999999999,41423.31,41323.43,44568.52,2192000000.0,55.35498793242157
2022-03-04,42454.0,42527.3,38550.0,39148.66,-0.0779,0.0936999999999999,41413.23,41135.78,44368.41,2527000000.0,48.02086648745863
2022-03-05,39148.65,39613.24,38407.59,39397.96,0.0064,0.0308,41453.41,40949.98,44223.67,1188000000.0,48.37859105153444
2022-03-06,39397.97,39693.87,38088.57,38420.81,-0.0248,0.0407,41556.52,40711.9,44059.02,1542000000.0,50.08358138342959
2022-03-07,38420.8,39547.57,37155.0,37988.0,-0.0113,0.0623,40817.66,40491.6,43864.21,2449000000.0,52.53245168947279
2022-03-08,37988.01,39362.08,37867.65,38730.63,0.0195,0.0393,40004.72,40345.88,43671.83,2150000000.0,51.32592040555194
2022-03-09,38730.63,42594.06,38656.45,41941.71,0.0828999999999999,0.1017,39725.97,40334.83,43520.22,2797000000.0,61.119406168678815
2022-03-10,41941.7,42039.63,38539.73,39422.0,-0.0601,0.0834,39292.82,40229.57,43340.81,2854000000.0,52.42861281639583
2022-03-11,39422.01,40236.26,38223.6,38729.57,-0.0176,0.0511,39232.95,40077.31,43161.51,2306000000.0,48.90420181308047
2022-03-12,38729.57,39486.71,38660.52,38807.36,0.002,0.0213,39148.58,39847.81,43012.08,939663000.0,49.30684080192801
2022-03-13,38807.35,39310.0,37578.51,37777.34,-0.0265,0.0446,39056.66,39603.96,42897.18,1268000000.0,50.17847378576487
2022-03-14,37777.35,39947.12,37555.0,39671.37,0.0501,0.0633,39297.14,39570.19,42798.94,1822000000.0,40.49973067460973
2022-03-15,39671.37,39887.61,38098.33,39280.33,-0.0098999999999999,0.0451,39375.67,39542.43,42686.2,1797000000.0,35.30384728192915
2022-03-16,39280.33,41718.0,38828.48,41114.0,0.0467,0.0736,39257.42,39583.82,42590.49,3553000000.0,42.60751501118856
2022-03-17,41114.01,41478.82,40500.0,40917.9,-0.0048,0.0237999999999999,39471.12,39685.06,42494.0,1521000000.0,45.624419618187105
2022-03-18,40917.89,42325.02,40135.04,41757.51,0.0204999999999999,0.0535,39903.69,39875.03,42435.53,1862000000.0,58.64580771864148
2022-03-19,41757.51,42400.0,41499.29,42201.13,0.0106,0.0216,40388.51,40033.87,42385.64,1217000000.0,59.171662296513006
2022-03-20,42201.13,42296.26,40911.0,41262.11,-0.0223,0.0327999999999999,40886.34,40194.35,42303.54,1274000000.0,59.3196733571423
2022-03-21,41262.11,41544.22,40467.94,41002.25,-0.0063,0.0260999999999999,41076.46,40301.35,42212.11,1619000000.0,60.000424667614645
2022-03-22,41002.26,43361.0,40875.51,42364.13,0.0332,0.0605999999999999,41517.0,40427.15,42168.28,2526000000.0,61.579134549320386
2022-03-23,42364.13,43025.96,41751.47,42882.76,0.0121999999999999,0.0301,41769.68,40577.79,42113.13,1726000000.0,53.620144321060906
2022-03-24,42882.76,44220.89,42560.46,43991.46,0.0259,0.0387,42208.76,40829.49,42063.9,2436000000.0,69.71906718221362
2022-03-25,43991.46,45094.14,43579.0,44313.16,0.0073,0.0344,42573.86,40875.61,42030.37,2421000000.0,74.8919146158901
2022-03-26,44313.16,44792.99,44071.97,44511.27,0.0045,0.0163,42903.88,40879.22,42014.01,1023000000.0,75.15841139591689
2022-03-27,44511.27,46999.0,44421.46,46827.76,0.052,0.0579,43698.97,40996.61,42013.94,1907000000.0,85.85046021140097
2022-03-28,46827.76,48189.84,46663.56,47122.21,0.0063,0.0326,44573.25,41183.34,42018.39,2790000000.0,83.79715646001772
2022-03-29,47122.21,48096.47,46950.85,47434.8,0.0066,0.0243,45297.63,41514.78,42023.65,1749000000.0,87.25397302554819
2022-03-30,47434.79,47700.22,46445.42,47067.99,-0.0077,0.0265,45895.52,41821.58,42005.25,1932000000.0,81.41095238547433
2022-03-31,47067.99,47600.0,45200.0,45510.34,-0.0331,0.051,46112.5,42105.16,41974.16,2262000000.0,71.18456110828183
2022-04-01,45510.35,46720.09,44200.0,46283.49,0.017,0.0554,46393.98,42436.98,41928.15,2557000000.0,71.00678940948659
2022-04-02,46283.49,47213.0,45620.0,45811.0,-0.0102,0.0344,46579.66,42720.2,41877.55,1722000000.0,66.70999386198066
2022-04-03,45810.99,47444.11,45530.92,46407.35,0.013,0.0418,46519.6,42898.82,41837.23,1551000000.0,74.59751827637044
2022-04-04,46407.36,46890.71,45118.0,46580.51,0.0037,0.0382,46442.21,43185.16,41794.85,2053000000.0,76.89054160367752
2022-04-05,46580.5,47200.0,45353.81,45497.55,-0.0232,0.0395999999999999,46165.46,43455.88,41742.29,1952000000.0,65.52236942745839
2022-04-06,45497.54,45507.14,43121.0,43170.47,-0.0511,0.0524,45608.67,43630.41,41698.11,2701000000.0,51.20869389137173
2022-04-07,43170.47,43900.99,42727.35,43444.19,0.0063,0.0272,45313.51,43857.08,41667.6,1624000000.0,47.52740426016406
2022-04-08,43444.2,43970.62,42107.14,42252.01,-0.0274,0.0429,44737.58,43960.31,41618.42,1831000000.0,41.36668679982475
2022-04-09,42252.02,42800.0,42125.48,42753.97,0.0118999999999999,0.016,44300.86,44099.25,41583.44,759275000.0,42.822096815303304
2022-04-10,42753.96,43410.3,41868.0,42158.85,-0.0139,0.0361,43693.94,44141.05,41527.24,971460000.0,27.808667001911672
2022-04-11,42158.85,42414.71,39200.0,39530.45,-0.0623,0.0762999999999999,42686.78,44085.55,41448.9,2602000000.0,20.468397229729874
2022-04-12,39530.45,40699.0,39254.63,40074.94,0.0138,0.0365,41912.13,44018.25,41384.55,2310000000.0,21.87784665798536
2022-04-13,40074.95,41561.31,39588.54,41147.79,0.0268,0.0492,41623.17,43976.11,41337.23,1677000000.0,28.536873276119636
2022-04-14,41147.78,41500.0,39551.94,39942.38,-0.0293,0.0473,41122.91,43923.32,41301.79,1495000000.0,29.28481500552114
2022-04-15,39942.37,40870.36,39766.4,40551.9,0.0153,0.0276,40880.04,43905.31,41276.23,966888000.0,28.41321242059739
2022-04-16,40551.9,40709.35,39991.55,40378.71,-0.0043,0.0177,40540.72,43825.89,41264.23,638276000.0,29.068562211832443
2022-04-17,40378.7,40595.67,39546.17,39678.12,-0.0174,0.026,40186.33,43697.71,41244.01,803414000.0,24.27788264020927
2022-04-18,39678.11,41116.73,38536.51,40801.13,0.0283,0.065,40367.85,43570.09,41233.27,2154000000.0,29.404197147923654
2022-04-19,40801.13,41760.0,40571.0,41493.18,0.017,0.0291,40570.46,43457.29,41229.95,1472000000.0,35.3207615782609
2022-04-20,41493.19,42199.0,40820.0,41358.19,-0.0033,0.0332,40600.52,43331.17,41216.1,1697000000.0,42.084371407506296
2022-04-21,41358.19,42976.0,39751.0,40480.01,-0.0212,0.078,40677.32,43077.26,41181.52,2476000000.0,37.70247777536231
2022-04-22,40480.01,40795.06,39177.0,39709.18,-0.019,0.04,40556.93,42780.74,41152.73,1870000000.0,39.06835336814384
2022-04-23,39709.19,39980.0,39285.0,39441.6,-0.0067,0.0175,40423.06,42461.01,41116.18,804677000.0,35.467229894851016
2022-04-24,39441.61,39940.0,38929.62,39450.13,0.0002,0.0256,40390.49,42156.3,41079.47,1056000000.0,37.47078990750832
2022-04-25,39450.12,40616.0,38200.0,40426.08,0.0247,0.0612,40336.91,41952.93,41052.75,2470000000.0,54.890320917925536
2022-04-26,40426.08,40797.31,37702.26,38112.65,-0.0572,0.0766,39853.98,41626.09,41011.44,2615000000.0,41.02018010069458
2022-04-27,38112.64,39474.72,37881.31,39235.72,0.0295,0.0418,39550.77,41363.08,40979.96,2219000000.0,41.290030456445834
2022-04-28,39235.72,40372.63,38881.43,39742.07,0.0129,0.038,39445.35,41096.47,40960.59,2224000000.0,49.02547077190733
2022-04-29,39742.06,39925.25,38175.0,38596.11,-0.0288,0.044,39286.34,40777.1,40939.53,2006000000.0,40.95689638431213
2022-04-30,38596.11,38795.38,37578.2,37630.8,-0.025,0.0315,39027.65,40462.43,40951.51,1355000000.0,38.16151020650828
2022-05-01,37630.8,38675.0,37386.38,38468.35,0.0223,0.0342,38887.4,40274.34,40985.82,1478000000.0,44.84888173934813
2022-05-02,38468.35,39167.34,38052.0,38525.16,0.0015,0.0289999999999999,38615.84,40077.58,41008.86,2058000000.0,39.34130654075883
2022-05-03,38525.16,38651.51,37517.8,37728.95,-0.0207,0.0294,38561.02,39896.66,41019.65,1539000000.0,32.54189179788048
2022-05-04,37728.95,40023.77,37670.0,39690.0,0.052,0.0624,38625.92,39774.1,41047.24,2439000000.0,43.38377432514649
2022-05-05,39690.0,39845.51,35571.9,36552.97,-0.079,0.1076999999999999,38170.33,39549.86,41044.65,3330000000.0,36.791571985367625
2022-05-06,36552.97,36675.63,35258.0,36013.77,-0.0148,0.0388,37801.43,39409.2,41033.07,2467000000.0,37.37391545596121
2022-05-07,36013.77,36146.3,34785.0,35472.39,-0.015,0.0378,37493.08,39225.09,41010.41,1223000000.0,36.68749911959019
2022-05-08,35472.4,35514.22,33713.95,34038.4,-0.0404,0.0508,36860.23,38940.72,40968.7,2498000000.0,33.433435639727236
2022-05-09,34038.39,34243.15,30033.33,30076.31,-0.1164,0.1236999999999999,35653.26,38546.08,40889.86,6166000000.0,23.2140906848701
2022-05-10,30074.23,32658.99,29730.4,31017.1,0.0313,0.0974,34694.42,38164.68,40814.61,5180000000.0,30.231701602347826
2022-05-11,31017.11,32162.59,27785.0,29103.94,-0.0617,0.1411,33182.13,37713.69,40717.74,6300000000.0,22.963001310783866
2022-05-12,29103.94,30243.0,26700.0,29029.75,-0.0025,0.1217,32107.38,37287.76,40638.28,5795000000.0,20.738913242049037
2022-05-13,29029.74,31083.37,28751.67,29287.05,0.0089,0.0803,31146.42,36827.19,40557.22,2957000000.0,23.27449492020584
2022-05-14,29287.05,30343.27,28630.0,30086.74,0.0273,0.0584999999999999,30377.04,36370.94,40441.18,1501000000.0,28.133717168953368
2022-05-15,30086.74,31460.0,29480.0,31328.89,0.0412999999999999,0.0658,29989.97,35969.76,40339.63,1401000000.0,29.780674526933964
2022-05-16,31328.89,31328.9,29087.04,29874.01,-0.0464,0.0716,29961.07,35545.52,40213.3,2186000000.0,27.297275877796324
2022-05-17,29874.01,30788.37,29450.38,30444.93,0.0191,0.0448,29879.33,35174.95,40078.0,1715000000.0,30.656231045336114
2022-05-18,30444.93,30709.99,28654.47,28715.32,-0.0567999999999999,0.0675,29823.81,34745.9,39923.17,1763000000.0,20.492429171699
2022-05-19,28715.33,30545.18,28691.38,30319.23,0.0559,0.0646,30008.02,34380.67,39781.22,2014000000.0,31.73344366785713
2022-05-20,30319.22,30777.33,28730.0,29201.01,-0.0369,0.0675,29995.73,33931.66,39636.83,1801000000.0,30.69195138043382
2022-05-21,29201.01,29656.18,28947.28,29445.06,0.0084,0.0243,29904.06,33584.96,39506.24,616195000.0,32.62511566767273
2022-05-22,29445.07,30487.99,29255.11,30293.94,0.0288,0.0419,29756.21,33227.29,39385.79,1083000000.0,38.82906996725505
2022-05-23,30293.93,30670.51,28866.35,29109.15,-0.0391,0.0596,29646.95,32801.97,39255.04,1914000000.0,46.54154395410276
2022-05-24,29109.14,29845.86,28669.0,29654.58,0.0187,0.0404,29534.04,32444.31,39124.92,1740000000.0,44.98600887012611
2022-05-25,29654.58,30223.74,29294.21,29542.15,-0.0038,0.0313,29652.16,32120.77,38973.38,1772000000.0,51.85895668331008
2022-05-26,29542.14,29886.64,28019.56,29201.35,-0.0115,0.0632,29492.46,31750.09,38825.18,2759000000.0,50.711852425857
2022-05-27,29201.35,29397.66,28282.9,28629.8,-0.0196,0.0382,29410.86,31354.27,38705.12,2627000000.0,47.3427932185738
2022-05-28,28629.81,29266.0,28450.0,29031.33,0.0139999999999999,0.0285,29351.76,31006.37,38594.58,994674000.0,45.5911238475581
2022-05-29,29031.33,29587.78,28839.21,29468.1,0.015,0.0258,29233.78,30597.49,38487.4,804778000.0,41.66594259824414
2022-05-30,29468.1,32222.0,29299.62,31734.22,0.0769,0.0992,29608.79,30404.74,38420.2,2981000000.0,57.76704988137797
2022-05-31,31734.23,32399.0,31200.01,31801.04,0.0021,0.0378,29915.43,30236.23,38367.6,1981000000.0,55.91108290449494
2022-06-01,31801.05,31982.97,29301.0,29805.83,-0.0626999999999999,0.0843,29953.1,30009.57,38282.51,3171000000.0,54.64580186103024
2022-06-02,29805.84,30689.0,29594.55,30452.62,0.0217,0.0366999999999999,30131.85,29866.14,38213.85,1712000000.0,50.618727033718976
2022-06-03,30452.63,30699.0,29282.36,29700.21,-0.0247,0.0465,30284.76,29851.09,38126.71,1616000000.0,52.39687024058969
2022-06-04,29700.21,29988.88,29485.0,29864.04,0.0055,0.017,30403.72,29804.97,38032.21,760874000.0,52.02731734885845
2022-06-05,29864.03,30189.0,29531.42,29919.21,0.0018,0.022,30468.17,29837.58,37939.31,691202000.0,48.03593423238799
2022-06-06,29919.2,31765.64,29890.23,31373.1,0.0486,0.0626999999999999,30416.58,29931.32,37875.41,2149000000.0,61.54046132279851
2022-06-07,31373.1,31589.6,29218.96,31125.33,-0.0079,0.0756,30320.05,30004.85,37753.84,3347000000.0,57.73176365695204
2022-06-08,31125.32,31327.22,29843.88,30204.77,-0.0296,0.0476999999999999,30377.04,30009.57,37610.24,2087000000.0,53.21061087950445
2022-06-09,30204.77,30700.0,29944.1,30109.93,-0.0031,0.025,30328.08,29960.81,37471.02,1400000000.0,54.509860760071724
2022-06-10,30109.93,30382.8,28850.0,29091.88,-0.0338,0.0509,30241.18,29929.53,37336.05,2256000000.0,52.196247823144255
2022-06-11,29091.87,29440.41,28099.99,28424.7,-0.0229,0.0461,30035.56,29848.72,37227.73,1892000000.0,47.18772860744282
2022-06-12,28424.71,28544.96,26560.0,26574.53,-0.0650999999999999,0.0698,29557.75,29763.08,37098.2,2552000000.0,38.13994971640676
2022-06-13,26574.53,26895.84,21925.77,22487.41,-0.1538,0.187,28288.36,29449.81,36937.25,6192000000.0,17.02234195755861
2022-06-14,22485.27,23362.88,20846.0,22136.41,-0.0156,0.1119,27004.23,29167.23,36777.14,4136000000.0,16.21701357453408
2022-06-15,22136.42,22800.0,20111.62,22583.72,0.0202,0.1214,25915.51,28892.77,36614.04,4249000000.0,21.691521461513673
2022-06-16,22583.72,22995.73,20232.0,20401.31,-0.0966,0.1224,24528.57,28497.07,36396.46,2130000000.0,14.835173677607514
2022-06-17,20400.6,21365.43,20246.66,20468.81,0.0033,0.0548,23296.7,28151.46,36205.01,1797000000.0,16.077990416556432
2022-06-18,20468.81,20792.06,17622.0,18970.79,-0.0732,0.1549,21946.14,27724.1,36005.43,3727000000.0,13.545755669470353
2022-06-19,18970.79,20815.95,17960.41,20574.0,0.0844999999999999,0.1505,21088.92,27365.38,35821.25,2488000000.0,21.662341568909767
2022-06-20,20574.0,21090.0,19637.03,20573.89,0.0,0.0706,20815.56,27020.28,35647.48,2220000000.0,14.087028815616634
2022-06-21,20573.9,21723.0,20348.4,20723.52,0.0073,0.0668,20613.72,26704.03,35456.09,2199000000.0,15.181316867854633
2022-06-22,20723.51,20900.0,19770.51,19987.99,-0.0355,0.0545,20242.9,26342.29,35261.22,1872000000.0,15.371730630528035
2022-06-23,19988.0,21233.0,19890.07,21110.13,0.0561,0.0672,20344.16,26007.98,35059.16,1711000000.0,21.48240298414767
2022-06-24,21110.12,21558.41,20736.72,21237.69,0.006,0.0389,20454.0,25588.11,34860.37,1635000000.0,23.623990774329044
2022-06-25,21237.68,21614.5,20906.62,21491.19,0.0118999999999999,0.0333,20814.06,25175.72,34655.66,1094000000.0,26.050399268818893
2022-06-26,21491.18,21888.0,20964.73,21038.07,-0.0210999999999999,0.043,20880.35,24825.01,34441.89,1139000000.0,28.83318448466757
2022-06-27,21038.08,21539.85,20510.0,20742.56,-0.0139999999999999,0.049,20904.45,24436.61,34234.62,1354000000.0,40.60549935121224
2022-06-28,20742.57,21212.1,20202.01,20281.29,-0.0222,0.0487,20841.27,24059.85,34025.32,1322000000.0,40.12900108760198
2022-06-29,20281.28,20432.31,19854.92,20123.01,-0.0078,0.0285,20860.56,23670.21,33800.66,1557000000.0,36.49117952873308
2022-06-30,20123.0,20179.08,18626.0,19942.21,-0.009,0.0771999999999999,20693.72,23271.13,33568.94,1809000000.0,46.76971312294367
2022-07-01,19942.21,20918.35,18975.0,19279.8,-0.0332,0.0974,20414.02,22787.4,33319.32,2197000000.0,42.280248640127546
2022-07-02,19279.8,19467.39,18977.01,19252.81,-0.0014,0.0254,20094.25,22312.5,33066.19,888416000.0,52.263381091032834
2022-07-03,19252.82,19647.63,18781.0,19315.83,0.0033,0.045,19848.22,21876.94,32811.69,980256000.0,36.586301965726136
2022-07-04,19315.83,20354.01,19055.31,20236.71,0.0476999999999999,0.0672,19775.95,21482.01,32543.09,1471000000.0,46.9951734561476
2022-07-05,20236.71,20750.0,19304.4,20175.83,-0.003,0.0713999999999999,19760.89,21125.37,32270.91,1920000000.0,45.040737863304045
2022-07-06,20175.84,20675.22,19761.25,20564.51,0.0192999999999999,0.0453,19823.96,20810.96,31999.49,1665000000.0,55.57019849121938
2022-07-07,20564.51,21838.1,20251.68,21624.98,0.0516,0.0771,20064.35,20612.98,31742.49,1783000000.0,55.034351122645134
2022-07-08,21624.99,22527.37,21189.26,21594.75,-0.0014,0.0619,20395.06,20577.27,31500.92,8781000000.0,53.55918214368308
2022-07-09,21594.75,21980.0,21322.12,21591.83,-0.0001,0.0305,20729.21,20555.49,31251.51,3857000000.0,51.05593164143654
2022-07-10,21592.15,21607.65,20655.0,20862.47,-0.0338,0.0441,20950.15,20486.64,30999.5,4063000000.0,48.25852391058573
2022-07-11,20861.11,20868.48,19875.23,19963.61,-0.0431,0.0475999999999999,20911.14,20469.13,30732.39,2814000000.0,43.10059255453891
2022-07-12,19963.61,20059.42,19240.0,19328.75,-0.0318,0.0409999999999999,20790.13,20423.53,30457.12,2754000000.0,41.81475396312538
2022-07-13,19331.28,20366.61,18910.94,20234.87,0.0469,0.0753,20743.04,20474.09,30201.94,4096000000.0,50.85175010051047
2022-07-14,20234.87,20900.0,19616.07,20588.84,0.0175,0.0635,20595.02,20474.69,29973.85,3526000000.0,54.79720757012606
2022-07-15,20588.84,21200.0,20382.29,20830.04,0.0116999999999999,0.0397,20485.77,20484.93,29745.42,2984000000.0,62.26758503681292
2022-07-16,20830.04,21588.94,20478.61,21195.6,0.0175,0.0533,20429.17,20503.81,29532.73,2540000000.0,64.59206160122937
2022-07-17,21195.6,21684.54,20750.01,20798.16,-0.0187999999999999,0.0441,20419.98,20536.22,29310.95,2511000000.0,60.60105014281771
2022-07-18,20799.58,22777.63,20762.45,22432.58,0.0786,0.0969,20772.69,20589.12,29111.7,5263000000.0,64.249698571182
2022-07-19,22432.58,23800.0,21579.54,23396.62,0.043,0.099,21353.82,20675.48,28948.73,5954000000.0,68.7078378230812
2022-07-20,23398.48,24276.74,22906.19,23223.3,-0.0074,0.0586,21780.73,20744.76,28778.51,5632000000.0,65.83976446393743
2022-07-21,23223.3,23442.77,22341.46,23152.19,-0.0031,0.0474,22146.93,20829.33,28596.74,4232000000.0,60.31423357614937
2022-07-22,23152.19,23756.49,22500.0,22684.83,-0.0202,0.0542999999999999,22411.9,20907.02,28422.42,3981000000.0,56.951562009759556
2022-07-23,22684.83,23000.77,21934.57,22451.07,-0.0103,0.047,22591.25,20993.81,28239.58,2745000000.0,55.32275769447107
2022-07-24,22448.58,23014.64,22257.15,22579.68,0.0056999999999999,0.0337,22845.75,21092.07,28059.8,2611000000.0,61.49307354265972
2022-07-25,22577.13,22666.0,21250.0,21310.9,-0.0562,0.0626999999999999,22685.51,21146.82,27874.27,3954000000.0,58.59180797265499
