Date,Open,High,Low,Close,Change,Amplitude,MA(7),MA(25),MA(99),Vol(BTC),Vol(USDT)
2021-01-03,32176.45,34778.11,31962.99,33000.05,0.0255,0.0875,29539.09,24209.81,17040.94,120958.0,4058000000.0
2021-01-04,33000.05,33600.0,28130.0,31988.71,-0.030600000000000002,0.16579999999999998,30240.42,24759.17,17255.23,140900.0,4429000000.0
2021-01-05,31989.75,34360.0,29900.0,33949.53,0.0613,0.1394,31178.21,25395.69,17490.11,116050.0,3744000000.0
2021-01-06,33949.53,36939.21,33288.0,36769.36,0.08310000000000001,0.1075,32305.9,26114.12,17752.02,127139.0,4432000000.0
2021-01-07,36691.005000000005,39444.604999999996,34894.0,38676.085,0.056150000000000005,0.12284999999999999,33860.17,26945.46,18048.08,133464.5,5000000000.0
2021-01-08,39432.48,41950.0,36500.0,40582.81,0.0292,0.1382,35414.44,27776.8,18344.14,139790.0,5568000000.0
2021-01-09,40586.96,41380.0,38720.0,40088.22,-0.012199999999999999,0.0655,36544.42,28603.27,18642.3,75786.0,3055000000.0
2021-01-10,40088.22,41350.0,35111.11,38150.02,-0.0483,0.15560000000000002,37280.13,29275.85,18921.16,118210.0,4604000000.0
2021-01-11,38150.02,38264.74,30420.0,35404.47,-0.07200000000000001,0.20559999999999998,37768.1,29780.14,19171.04,251156.0,8497999999.999999
2021-01-12,35410.37,36628.0,32531.0,34051.24,-0.0382,0.1157,37782.63,30217.9,19405.98,133948.0,4651000000.0
2021-01-13,34049.15,37850.0,32380.0,37371.38,0.0975,0.1606,37868.63,30759.89,19676.4,124478.0,4323000000.0
2021-01-14,37371.38,40100.0,36701.23,39144.5,0.047400000000000005,0.0909,37827.52,31387.45,19964.06,102950.0,3975000000.0
2021-01-15,39145.21,39747.76,34408.0,36742.22,-0.061399999999999996,0.1364,37278.86,31948.35,20224.83,118301.0,4372000000.0
2021-01-16,36737.43,37950.0,35357.8,35994.98,-0.0203,0.0706,36694.12,32435.71,20476.8,86348.0,3179000000.0
2021-01-17,35994.98,36852.5,33850.0,35828.61,-0.0046,0.0834,36362.49,32939.55,20724.63,80158.0,2843000000.0
2021-01-18,35824.99,37469.83,34800.0,36631.27,0.022400000000000003,0.0745,36537.74,33455.63,20979.8,70698.0,2555000000.0
2021-01-19,35863.465,36942.57,34100.0,36049.75,0.005300000000000003,0.07925,36533.25,33858.71,21224.3,80033.0,2841000000.0
2021-01-20,35901.94,36415.31,33400.0,35468.23,-0.0118,0.084,36528.76,34261.79,21468.8,89368.0,3127000000.0
2021-01-21,35468.23,35600.0,30071.0,30850.13,-0.13019999999999998,0.1559,35343.85,34444.52,21665.09,135004.0,4387000000.0
2021-01-22,30851.99,33826.53,28850.0,32945.17,0.0679,0.1613,34801.41,34679.15,21881.65,142972.0,4483000000.0
2021-01-23,32950.0,33456.0,31390.16,32078.0,-0.0263,0.06269999999999999,34241.84,34866.87,22091.34,64595.0,2089000000.0
2021-01-24,32078.0,33071.0,30900.0,32259.9,0.005699999999999999,0.0677,33732.03,35002.25,22302.45,57978.0,1865000000.0
2021-01-25,32259.45,34875.0,31910.0,32254.2,-0.0002,0.0919,33106.73,35135.47,22512.05,88499.0,2959000000.0
2021-01-26,32254.19,32921.88,30837.37,32467.77,0.0066,0.0646,32617.63,35260.91,22721.31,84972.0,2709000000.0
2021-01-27,32464.01,32557.29,29241.72,30366.15,-0.0647,0.10210000000000001,31888.76,35188.43,22907.73,95912.0,2958000000.0
2021-01-28,30362.19,33783.98,29842.1,33364.86,0.09880000000000001,0.1298,32248.01,35203.02,23115.65,92621.0,2954000000.0
2021-01-29,33368.18,38531.9,31915.4,34252.2,0.026600000000000002,0.19829999999999998,32434.73,35293.56,23330.64,231827.0,8196000000.0
2021-01-30,34246.28,34933.0,32825.0,34262.88,0.0003,0.061500000000000006,32746.85,35306.09,23546.19,84890.0,2885000000.0
2021-01-31,33669.625,34825.134999999995,32560.58,33894.625,0.0067,0.06735000000000001,32897.225,35114.445,23750.629999999997,83804.0,2838500000.0
2021-02-01,33092.97,34717.27,32296.16,33526.37,0.0131,0.0732,33047.6,34922.8,23955.07,82718.0,2792000000.0
2021-02-02,33517.09,35984.33,33418.0,35466.24,0.0579,0.0765,33475.95,34718.14,24181.47,78057.0,2716000000.0
2021-02-03,35472.71,37662.63,35362.38,37618.87,0.060700000000000004,0.0649,34512.06,34619.37,24423.72,80784.0,2951000000.0
2021-02-04,37620.26,38708.27,36161.95,36936.66,-0.0181,0.0677,35022.31,34570.83,24662.82,92081.0,3453000000.0
2021-02-05,36936.65,38310.12,36570.0,38290.24,0.0366,0.0471,35599.18,34686.26,24913.67,66681.0,2509000000.0
2021-02-06,38289.32,40955.51,38215.94,39186.94,0.023399999999999997,0.07150000000000001,36302.61,34891.69,25172.53,98757.0,3922000000.0
2021-02-07,39181.01,39700.0,37351.0,38795.69,-0.01,0.0599,37117.29,34948.66,25425.1,84364.0,3257000000.0
2021-02-08,38795.69,46794.45,37988.89,46374.87,0.1954,0.22699999999999998,38952.79,35237.88,25754.53,138598.0,5882000000.0
2021-02-09,46374.86,48142.19,44961.09,46420.42,0.001,0.06860000000000001,40517.67,35625.0,26086.56,115500.0,5386000000.0
2021-02-10,46420.42,47310.0,43727.0,44807.58,-0.0347,0.07719999999999999,41544.63,35977.51,26397.51,97154.0,4432000000.0
2021-02-11,44807.58,48678.9,43994.02,47969.51,0.0706,0.10460000000000001,43120.75,36463.14,26739.18,89561.0,4186000000.0
2021-02-12,47968.66,48985.8,46125.0,47287.6,-0.014199999999999999,0.0596,44406.09,36889.4,27059.36,85870.0,4081000000.0000005
2021-02-13,47298.15,48150.0,46202.53,47153.69,-0.0028000000000000004,0.0412,45544.19,37339.89,27378.28,63768.0,3008000000.0
2021-02-14,47156.78,49707.43,47014.17,48577.79,0.0302,0.0571,46941.64,37864.27,27719.29,73735.0,3585000000.0
2021-02-15,48580.47,49010.92,45570.79,47911.1,-0.0137,0.0708,47161.1,38546.71,28046.93,79398.0,3782000000.0
2021-02-16,47911.1,50689.18,47003.62,49133.45,0.0255,0.07690000000000001,47548.67,39194.24,28388.39,88813.0,4350000000.0
2021-02-17,49133.45,52618.74,48947.0,52119.71,0.0608,0.0747,48593.26,39995.91,28760.34,85744.0,4366000000.0
2021-02-18,52117.67,52530.0,50901.9,51552.6,-0.0109,0.031200000000000002,49105.13,40767.61,29122.64,60758.0,3150000000.0
2021-02-19,51552.61,56368.0,50710.2,55906.0,0.08439999999999999,0.1097,50336.33,41713.69,29522.78,79660.0,4251000000.0000005
2021-02-20,55906.0,57700.46,53863.93,55841.19,-0.0012,0.06860000000000001,51577.41,42648.62,29921.98,80948.0,4552000000.0
2021-02-21,56659.175,57604.465,50742.965,54964.43,-0.029500000000000002,0.12040000000000001,52649.36,43603.925,30323.34,107483.5,5882500000.0
2021-02-22,57412.35,57508.47,47622.0,54087.67,-0.057800000000000004,0.1722,53721.31,44559.23,30724.7,134019.0,7213000000.0
2021-02-23,54087.67,54183.59,44892.56,48891.0,-0.09609999999999999,0.1718,53686.68,45144.78,31049.72,169375.0,8215999999.999999
2021-02-24,48891.0,51374.99,46988.69,49676.2,0.0161,0.0897,53337.6,45761.32,31373.12,91881.0,4574000000.0
2021-02-25,49676.21,52041.73,46674.34,47073.73,-0.0524,0.10800000000000001,52697.77,46320.55,31669.06,83311.0,4152000000.0
2021-02-26,47073.73,48424.11,44106.78,46276.87,-0.0169,0.0917,51322.18,46830.57,31956.68,109423.0,5086000000.0
2021-02-27,46276.88,48394.0,45000.0,46106.43,-0.0037,0.0733,49931.5,47256.18,32233.96,66061.0,3106000000.0
2021-02-28,46103.67,46638.46,43000.0,45135.66,-0.021099999999999997,0.0789,48178.22,47556.85,32500.94,83055.0,3708000000.0
2021-03-01,45134.11,49790.0,44950.53,49587.03,0.0986,0.1072,47535.27,48062.86,32815.82,85086.0,4058000000.0
2021-03-02,49595.76,50200.0,47047.6,48440.65,-0.0231,0.0636,47470.94,48468.88,33119.58,64221.0,3120000000.0
2021-03-03,48436.61,52640.0,48100.71,50349.37,0.0394,0.09369999999999999,47567.11,48915.38,33434.63,81036.0,4110000000.0000005
2021-03-04,50349.37,51773.88,47500.0,48374.09,-0.0392,0.0849,47752.87,49298.51,33734.17,82650.0,4080000000.0
2021-03-05,48374.09,49448.93,46300.0,48751.71,0.0078000000000000005,0.06509999999999999,48106.42,49393.58,34053.39,78192.0,3727000000.0
2021-03-06,48746.81,49200.0,47070.0,48882.2,0.0027,0.0437,48502.96,49492.06,34374.02,44399.0,2144000000.0000002
2021-03-07,48882.2,51450.03,48882.2,50971.75,0.042699999999999995,0.0525,49336.69,49738.62,34709.9,55235.0,2779000000.0
2021-03-08,50959.11,52402.78,49274.67,52375.17,0.0275,0.061399999999999996,49734.99,49914.85,35055.25,66987.0,3401000000.0
