2/19/2024,Open:,52137.68,High:,52488.77,Low:,51677,Close:,51774.73,CHANGE:,-0.70%,AMPLITUDE:,1.56%,MA(7):,51579.13,MA(25):,46251.07,MA(99):,42615.32,Vol(BTC):,29.535K,Vol(USDT),1.54B,40.198K,40.941K
2/20/2024,Open:,51774.74,High:,52985,Low:,50760.37,Close:,52258.82,CHANGE:,0.93%,AMPLITUDE:,4.30%,MA(7):,51944.73,MA(25):,46668.49,MA(99):,42774.88,Vol(BTC):,49.614K,Vol(USDT),2.575B,39.35K,42.722K
2/21/2024,Open:,52258.82,High:,52366.8,Low:,50625,Close:,51849.39,CHANGE:,-0.78%,AMPLITUDE:,3.33%,MA(7):,51952.48,MA(25):,47057.64,MA(99):,42939.5,Vol(BTC):,43.079K,Vol(USDT),2.21B,37.355K,43.343K
2/23/2024,Open:,51288.42,High:,51548.54,Low:,50521,Close:,50744.15,CHANGE:,-1.06%,AMPLITUDE:,2.00%,MA(7):,51670.83,MA(25):,47725.59,MA(99):,43222.44,Vol(BTC):,30.546K,Vol(USDT),1.559B,33.679K,39.551K
2/24/2024,Open:,50744.15,High:,51698,Low:,50585,Close:,51568.22,CHANGE:,1.62%,AMPLITUDE:,2.19%,MA(7):,51660.2,MA(25):,48070.67,MA(99):,43373.5,Vol(BTC):,16.56K,Vol(USDT),847.793M,32.377K,38.962K
2/25/2024,Open:,51568.21,High:,51958.55,Low:,51279.8,Close:,51728.85,CHANGE:,0.31%,AMPLITUDE:,1.32%,MA(7):,51601.8,MA(25):,48436.63,MA(99):,43526.63,Vol(BTC):,18.722K,Vol(USDT),966.951M,31.909K,38.159K
2/26/2024,Open:,51728.85,High:,54910,Low:,50901.44,Close:,54476.47,CHANGE:,5.31%,AMPLITUDE:,7.75%,MA(7):,51987.76,MA(25):,48892.37,MA(99):,43699.53,Vol(BTC):,51.257K,Vol(USDT),2.71B,35.013K,37.605K
2/27/2024,Open:,54476.48,High:,57588.15,Low:,54450.13,Close:,57037.34,CHANGE:,4.70%,AMPLITUDE:,5.76%,MA(7):,52670.41,MA(25):,49445.86,MA(99):,43897.39,Vol(BTC):,67.195K,Vol(USDT),3.796B,37.524K,38.437K
2/28/2024,Open:,57037.35,High:,64000,Low:,56691.85,Close:,62432.1,CHANGE:,9.46%,AMPLITUDE:,12.81%,MA(7):,54182.22,MA(25):,50222.7,MA(99):,44166.99,Vol(BTC):,118.763K,Vol(USDT),7.163B,48.336K,42.845K
2/29/2024,Open:,62432.11,High:,63676.35,Low:,60364.7,Close:,61130.98,CHANGE:,-2.08%,AMPLITUDE:,5.30%,MA(7):,55588.3,MA(25):,50964.63,MA(99):,44406.62,Vol(BTC):,78.425K,Vol(USDT),4.872B,54.495K,44.603K
3/1/2024,Open:,61130.99,High:,63114.23,Low:,60777,Close:,62387.9,CHANGE:,2.06%,AMPLITUDE:,3.82%,MA(7):,57251.69,MA(25):,51751.79,MA(99):,44660.09,Vol(BTC):,47.738K,Vol(USDT),2.957B,56.951K,45.315K
3/2/2024,Open:,62387.9,High:,62433.19,Low:,61561.12,Close:,61987.28,CHANGE:,-0.64%,AMPLITUDE:,1.40%,MA(7):,58740.13,MA(25):,52507.33,MA(99):,44905.28,Vol(BTC):,25.535K,Vol(USDT),1.583B,58.234K,45.305K
3/3/2024,Open:,61987.28,High:,63231.88,Low:,61320,Close:,63113.97,CHANGE:,1.82%,AMPLITUDE:,3.08%,MA(7):,60366.58,MA(25):,53257.9,MA(99):,45161.17,Vol(BTC):,28.995K,Vol(USDT),1.805B,59.701K,45.805K
3/4/2024,Open:,63113.97,High:,68499,Low:,62300,Close:,68245.71,CHANGE:,8.13%,AMPLITUDE:,9.82%,MA(7):,62333.61,MA(25):,54176.19,MA(99):,45472.26,Vol(BTC):,84.835K,Vol(USDT),5.569B,64.498K,49.755K
3/5/2024,Open:,68245.71,High:,69000,Low:,59005,Close:,63724.01,CHANGE:,-6.63%,AMPLITUDE:,14.65%,MA(7):,63288.85,MA(25):,54839.83,MA(99):,45739.75,Vol(BTC):,132.697K,Vol(USDT),8.675B,73.855K,55.69K
3/6/2024,Open:,63724.01,High:,67641.1,Low:,62779.14,Close:,66074.04,CHANGE:,3.69%,AMPLITUDE:,7.63%,MA(7):,63809.13,MA(25):,55572.75,MA(99):,46025.16,Vol(BTC):,78.739K,Vol(USDT),5.198B,68.138K,58.237K
3/7/2024,Open:,66074.04,High:,67980,Low:,65551,Close:,66823.17,CHANGE:,1.13%,AMPLITUDE:,3.68%,MA(7):,64622.3,MA(25):,56313.68,MA(99):,46317.77,Vol(BTC):,53.06K,Vol(USDT),3.548B,64.514K,59.505K
3/8/2024,Open:,66823.18,High:,69990,Low:,66082.66,Close:,68124.19,CHANGE:,1.95%,AMPLITUDE:,5.85%,MA(7):,65441.77,MA(25):,57041.96,MA(99):,46624.84,Vol(BTC):,74.262K,Vol(USDT),5.044B,68.303K,62.627K
3/9/2024,Open:,68124.2,High:,68541.1,Low:,67861.1,Close:,68313.27,CHANGE:,0.28%,AMPLITUDE:,1.00%,MA(7):,66345.48,MA(25):,57786.5,MA(99):,46924.14,Vol(BTC):,19.873K,Vol(USDT),1.356B,67.494K,62.864K
3/10/2024,Open:,68313.28,High:,69887.61,Low:,68094.75,Close:,68955.88,CHANGE:,0.94%,AMPLITUDE:,2.62%,MA(7):,67180.04,MA(25):,58472.93,MA(99):,47222.18,Vol(BTC):,38.405K,Vol(USDT),2.659B,68.839K,64.27K
3/11/2024,Open:,68955.88,High:,72800,Low:,67024.96,Close:,72078.1,CHANGE:,4.53%,AMPLITUDE:,8.37%,MA(7):,67727.52,MA(25):,59280.86,MA(99):,47546.48,Vol(BTC):,75.293K,Vol(USDT),5.353B,67.475K,65.987K
3/12/2024,Open:,72078.1,High:,73000,Low:,68620.82,Close:,71452.01,CHANGE:,-0.87%,AMPLITUDE:,6.08%,MA(7):,68831.52,MA(25):,60053.97,MA(99):,47844.06,Vol(BTC):,68.784K,Vol(USDT),4.91B,58.345K,66.1K
3/13/2024,Open:,71452,High:,73650.25,Low:,71333.31,Close:,73072.41,CHANGE:,2.27%,AMPLITUDE:,3.24%,MA(7):,69831.29,MA(25):,60911.16,MA(99):,48136.98,Vol(BTC):,52.66K,Vol(USDT),3.83B,54.619K,61.378K
3/14/2024,Open:,73072.4,High:,73777,Low:,68555,Close:,71388.94,CHANGE:,-2.30%,AMPLITUDE:,7.15%,MA(7):,70483.54,MA(25):,61681.21,MA(99):,48416.04,Vol(BTC):,71.758K,Vol(USDT),5.132B,57.29K,60.902K
