Date,Open,High,Low,Close,Change,Amplitude,MA(7),MA(25),MA(99),Vol(USDT),RSI,Ensemble_Sentiment,Ensemble_Sentiment_Normalized,Sentiment_7day_MA,Sentiment_Change,Sentiment_Volatility,Close_lag_7,Close_lag_14,Ensemble_Sentiment_lag_7,Ensemble_Sentiment_lag_14,Close_rolling_7,Close_rolling_14,Ensemble_Sentiment_rolling_7,Ensemble_Sentiment_rolling_14
2022-01-14,0.46738595220096096,0.4722038912672723,0.46994654773027916,0.47614132870853276,0.5635485653941097,0.3142178389313389,0.48160087499705484,0.5625464294221169,0.7505003944237321,0.11946924125379424,0.31596475676811064,0.43842544321525323,0.4384254432152533,0.5771352776310673,0.2887289269028941,0.5390690605766955,0.4500730654244497,0.5312453308645388,0.2271974469487369,0.35903030595426,0.4816009120216209,0.5170850674699607,0.6034981820597377,0.5560280700069342
2022-01-15,0.47614141181764497,0.4783161045560545,0.48478883068303874,0.4765660018515958,0.4990728420824429,0.21597182999323836,0.4852942475791059,0.5581071744951022,0.7482547568156748,0.07409434463403526,0.28255386066035654,0.6990061896984845,0.6990061896984845,0.6704074452094366,0.681794183459424,0.3394661708900973,0.4520499861060492,0.5405770562698023,0.532507898748209,0.573753014928152,0.48529428508927264,0.5121173571501778,0.6345944392449214,0.569021681862898
2022-01-16,0.4765660850348335,0.4726601928230831,0.4852684456161603,0.4763455488389824,0.4938450807328483,0.14652206505423623,0.48846835756190643,0.5538889073682609,0.7458002464739173,0.06805623399705486,0.24350231701151198,0.5445254961498999,0.5445254961498999,0.656325635597237,0.4803476951973795,0.378726863093131,0.455277013261392,0.5499087816750658,0.5391139195591912,0.5984982368012051,0.4884682903063018,0.5064083302604028,0.6356051389733184,0.5634226154590997
2022-01-17,0.47634563198374064,0.46745988653370923,0.46662504871788496,0.4611592512068188,0.37825346866958875,0.2930441301084724,0.48946528284993984,0.5472843160981965,0.7432260588067781,0.09675694181807476,0.2425750619241373,0.3900448026013154,0.3900448026013153,0.6422438259850373,0.27890120693533504,0.41798755529616477,0.45454164624465354,0.535245427214549,0.5457199403701734,0.6232434586742581,0.4894652420211847,0.5006587192837999,0.6065302812449285,0.5392308707955391
2022-01-18,0.46115950624800245,0.45901639344262296,0.4614257292375878,0.46378618536345595,0.5164987132477584,0.26001314434480066,0.4884735115331149,0.5408093353199295,0.740101764596133,0.10276602552528305,0.27442912244242945,0.5464636868402588,0.5464636868402588,0.6423908576932449,0.6081102885453193,0.4178039891973054,0.4703695790900928,0.5245266631198692,0.7787838655525668,0.32816457579768415,0.48847344427818784,0.4959448288328209,0.5631407185934819,0.5618769547977229
2022-01-19,0.4637862663160131,0.4567214855034631,0.4594306456934643,0.45170560463820575,0.4009071011844989,0.2549314542273127,0.4825762640482528,0.5341263660238522,0.7371390859189089,0.11284906428822578,0.34755518234091265,0.590160915672629,0.5901609156726291,0.6051018679051525,0.5283712129127948,0.3837317411146344,0.49085041451450073,0.48296908840322883,0.8588338944963756,0.8431349815985827,0.4825762223137373,0.49351856148972756,0.512961680715503,0.5356337331924099
2022-01-20,0.45170550893498135,0.47318227698304965,0.44895305556246806,0.4346156961148604,0.35908501038774165,0.5716901382173958,0.4776347100817566,0.5264074686229823,0.7336911514881721,0.15949584967638505,0.3177791718312814,0.5172011196773252,0.5172011196773252,0.5375642694336312,0.4458482647512585,0.2632950512120421,0.4674165909132165,0.47653144152182736,0.733494057480182,0.4891341145870059,0.47763472028908094,0.4902656033419183,0.47256546533774113,0.5385453701291316
2022-01-21,0.43461594652294216,0.43132853015906164,0.35741875145795604,0.36068451794972756,0.0,1.0,0.4602409776052586,0.5155062322000636,0.7293717206367079,0.324592878310023,0.22443920054108601,0.31927618992936,0.3192761899293599,0.4556772782537169,0.35744817680195623,0.26858926173257475,0.47614132870853276,0.4500730654244497,0.43842544321525323,0.2271974469487369,0.4602409855256746,0.48332842016634653,0.4503124091504722,0.5480975068208289
2022-01-22,0.36068458090618244,0.35710939403431835,0.3317739432851314,0.33670366367423077,0.27660255353858165,0.628435677862678,0.43917043888273677,0.5059691557616068,0.7238747467341387,0.30442680078413753,0.18522763170359025,0.1327194201044068,0.1327194201044067,0.3952420619600762,0.36548999060103604,0.4520831876911588,0.4765660018515958,0.4520499861060492,0.6990061896984845,0.532507898748209,0.4391705229201468,0.47437673015746334,0.34454916721351253,0.5066239367855069
2022-01-23,0.3367037224448958,0.3512582228255195,0.3423904588316194,0.3571803099677576,0.689595700156559,0.42940281492773275,0.4212180527413235,0.4981542930703502,0.7187848803144916,0.13780203900459917,0.2454294707845474,0.2777270008887164,0.2777270008887164,0.3119591137320783,0.6000379550974762,0.37917022843836934,0.4763455488389824,0.455277013261392,0.5445254961498999,0.5391139195591912,0.4212181081225992,0.4667637325320118,0.2947202195533862,0.4795079760790563
2022-01-24,0.357180372312563,0.36954857122968227,0.31224507589069367,0.364437979219118,0.5623868406497559,1.0,0.40664685578305004,0.49015552876683843,0.7136461200815687,0.30279721876184373,0.2692202120363098,0.240523996433797,0.2405239964337969,0.28240025136757396,0.4711425482208469,0.4096990229172068,0.4611592512068188,0.45454164624465354,0.3900448026013154,0.5457199403701734,0.4066469092485211,0.45977105102408594,0.26679478310245147,0.4478473204286493
2022-01-25,0.36443804283072884,0.3694639935957676,0.36208331550516853,0.3696389597550196,0.5426375199957316,0.3972187775169756,0.3924634951582121,0.48307569902685077,0.708469513173098,0.1609217339458921,0.23533511213447578,0.4594225744776862,0.4594225744776862,0.2651930390315455,0.652308300114967,0.3756124565679311,0.46378618536345595,0.4703695790900928,0.5464636868402588,0.7787838655525668,0.39246349416732085,0.4519536428945516,0.2505384431708941,0.4147171689122875
2022-01-26,0.3696390242744468,0.3933900664787164,0.3716367651789891,0.3670385567606288,0.47235317296229246,0.5869352085698596,0.37970833676931404,0.4747307332474615,0.7027927164175196,0.2452526035995949,0.15760588242426182,0.5611926084076879,0.5611926084076879,0.25946627611924716,0.5694518001448632,0.35641206354597466,0.45170560463820575,0.49085041451450073,0.590160915672629,0.8588338944963756,0.37970828150983915,0.4423449675014391,0.24512814179309161,0.38384022426926584
2022-01-27,0.3670019659245561,0.364057464063207,0.35861035914547273,0.3731609715432339,0.5507695932062122,0.3684225335178772,0.3704499637749452,0.46698774894103634,0.696832785613517,0.1738565412478489,0.21104951544577666,0.4046401312769822,0.4046401312769823,0.2372140234126195,0.3867149677876955,0.3154986140814479,0.4346156961148604,0.4674165909132165,0.5172011196773252,0.733494057480182,0.3704500387770644,0.43503006514125225,0.22410555096445134,0.34972531834189746
2022-01-28,0.37316121122456875,0.377379833629181,0.3702113474494208,0.38287382058510977,0.5827170236759573,0.391290139046573,0.3737928663148221,0.46031242628164326,0.6917750377239293,0.13657985248787885,0.21503938715246607,0.43563828430336815,0.4356382843033683,0.26021771915375436,0.5193879118558313,0.32615035679172066,0.36068451794972756,0.47614132870853276,0.31927618992936,0.43842544321525323,0.3737928891649127,0.4277918471988001,0.24583806000468772,0.34943618186972153
2022-01-29,0.3828740619617948,0.38992273154432494,0.39014481721371846,0.3907333283063762,0.5647102901384641,0.2972788718730457,0.38193245941615805,0.4544512792632006,0.6871211240912705,0.07849054953467828,0.24382290439733595,0.3062286270508009,0.3062286270508009,0.2945188635801476,0.4059157447753676,0.226406183219295,0.33670366367423077,0.4765660018515958,0.1327194201044068,0.6990061896984845,0.38193253592798293,0.4211306249767855,0.2782437195006983,0.30868991572410426
2022-01-30,0.39073322196061483,0.38363196547283424,0.3916341477955168,0.3857573390082093,0.452022989936091,0.19479812117037187,0.3862376820088117,0.4501924849619331,0.6822845235328583,0.06047327960293997,0.23674200502401865,0.773982125520308,0.7739821255203079,0.39262385179316417,0.8283477776206095,0.4080353057383533,0.3571803099677576,0.4763455488389824,0.2777270008887164,0.5445254961498999,0.38623770649513256,0.4141003395219189,0.3709274155130376,0.33249346709343053
2022-01-31,0.38575723179390314,0.3903275207963524,0.37876170549566396,0.39597078919036666,0.585040473164666,0.4429539885743673,0.390988170899795,0.44666337096625575,0.6776588414743918,0.11895999687182743,0.2978751560624817,0.43947545050462117,0.4394754505046211,0.43195469008137455,0.26083052088976333,0.3296601488006981,0.364437979219118,0.4611592512068188,0.240523996433797,0.3900448026013154,0.3909881697149298,0.4090412540493668,0.408084827447075,0.33762134232551205
2022-02-01,0.39597085830593964,0.3993978629355051,0.4032417601205644,0.3999450525666106,0.5298585478078336,0.24984976410982476,0.39555385310887536,0.44446725691055233,0.6726199146342662,0.11356200642297931,0.3025194129787291,0.542584589691667,0.542584589691667,0.4483950412583927,0.570399080549735,0.3330060329640161,0.3696389597550196,0.46378618536345595,0.4594225744776862,0.5464636868402588,0.395553826228526,0.4040867308485849,0.4236166830497516,0.33721892951008603
2022-02-02,0.3999451223758799,0.39227524276913434,0.37794426548646903,0.3685574657992373,0.22548666478698953,0.46751549080889243,0.3957826526164503,0.4408096794185803,0.6677777905069899,0.11549713507445317,0.27073564971292247,0.49965389688493317,0.4996538968849332,0.43622941461007136,0.4670907928324301,0.3247923448964803,0.3670385567606288,0.45170560463820575,0.5611926084076879,0.590160915672629,0.39578265206195806,0.3976338474968682,0.4121233302385332,0.32782984157260175
2022-02-03,0.36855770467704335,0.36671191396053043,0.3719119305960134,0.3758055349589954,0.5612251159054015,0.23206384869861693,0.3961809809627028,0.4373281657362622,0.6634172397539841,0.09787727945840173,0.32242979520784676,0.5062143465751289,0.506214346575129,0.45630968522081605,0.5021007289486856,0.31164301936053773,0.3731609715432339,0.4346156961148604,0.4046401312769822,0.5172011196773252,0.39618105934790726,0.3930697632595838,0.43109396293552404,0.32669008710728586
2022-02-04,0.3758120587993496,0.4430289582680728,0.38581754115978745,0.4502086885367226,1.0,1.0,0.40632510072332295,0.4371383379805768,0.6594908005983455,0.23506771596025877,0.6924210590686439,0.4214565053471652,0.4214565053471653,0.45350608040490437,0.43750235093611994,0.31512424099770536,0.38287382058510977,0.36068451794972756,0.43563828430336815,0.31927618992936,0.40632515414648995,0.4000174717473934,0.4284452856232913,0.337290148625035
2022-02-05,0.4501642575959865,0.44548901882983544,0.4541394850557609,0.4468633184339911,0.46886799872922935,0.1897164310528839,0.4147812949131776,0.4361085271851316,0.655177916198868,0.11519158844527308,0.7729324628419454,0.6365842425865023,0.6365842425865023,0.5188142901534567,0.6496408148032238,0.2529100283925985,0.3907333283063762,0.33670366367423077,0.3062286270508009,0.1327194201044068,0.4147812179692808,0.40856663968014545,0.4901445566766849,0.38956047185804865
2022-02-06,0.44686357097986057,0.4584072952559953,0.4590367849794414,0.46428800833357764,0.635575499544081,0.2862685432851551,0.4266120517517611,0.4349449002477127,0.6511528711101799,0.07283966832574544,0.7692199537290051,0.5645055907941721,0.5645055907941721,0.4774027420400391,0.44647158441410995,0.10682365658755238,0.3857573390082093,0.3571803099677576,0.773982125520308,0.2777270008887164,0.4266119763633589,0.41687895422231497,0.45102141516617916,0.41931053362426507
2022-02-07,0.4642880893737266,0.4905067696912742,0.46851253667604115,0.4897565277131952,0.695404323878331,0.5420469458653826,0.4407409275381098,0.4359234785773738,0.6475447531823939,0.2022723777615966,0.7897727357588733,0.5639488787413159,0.563948878741316,0.502009972482365,0.4970660628370929,0.0867309427863931,0.39597078919036666,0.364437979219118,0.43947545050462117,0.240523996433797,0.4407409328946811,0.4266045594677296,0.4742688474075451,0.45286223714771184
2022-02-08,0.48975661319880165,0.50776165117817,0.4867760370128817,0.49329983425005475,0.5223073369695302,0.5174854436308575,0.4548050105435524,0.43667514296343113,0.6440591766527335,0.26765935640613425,0.7880505707789527,0.6250870441914302,0.6250870441914302,0.5183199346862878,0.5407088969101436,0.11214866512406885,0.3999450525666106,0.3696389597550196,0.542584589691667,0.4594225744776862,0.45480496515770363,0.43620151749264907,0.48967751934580384,0.47004806754068573
2022-02-09,0.49330009490128574,0.49570150708294175,0.49486665218930165,0.4990551764392108,0.5391523457626686,0.2947380268143017,0.4744646496477628,0.4376604121001908,0.6401644468739054,0.13179295529739088,0.8045100962874293,0.5245322651396975,0.5245322651396976,0.5232381549791354,0.42632762842740185,0.10636528876066159,0.3685574657992373,0.3670385567606288,0.49965389688493317,0.5611926084076879,0.4744646331425162,0.4464469404109381,0.49432395825627234,0.46624496816373096
2022-02-10,0.4990550890007193,0.5134871741324702,0.49587081798246296,0.4837425066921366,0.3805769181582981,0.4768319226909528,0.4907254288104045,0.4379844383296839,0.6361553587619349,0.2600206906766322,0.7383898733655897,0.3788972142718397,0.3788972142718396,0.4980687508884435,0.39443793348888007,0.1779322051706667,0.3758055349589954,0.3731609715432339,0.5062143465751289,0.4046401312769822,0.4907254933304315,0.45502884924417836,0.4705454181428155,0.46357442929540726
2022-02-11,0.4837425911280127,0.4804044411959208,0.47375195833812994,0.4641633816898675,0.3457251758276665,0.3574122049299857,0.4928276968522488,0.43811615164656936,0.6322248280738048,0.17507872776456926,0.6586475296688648,0.4716928647507783,0.4716928647507783,0.5080000084262171,0.563103339077835,0.1546620431851276,0.4502086885367226,0.38287382058510977,0.4214565053471652,0.43563828430336815,0.4928277879444547,0.46133749382535344,0.4799278733208606,0.4673146875748664
2022-02-12,0.4641634627082632,0.4657772092861369,0.46928289242715054,0.46144289027688756,0.47409576007882404,0.24900281575690927,0.49502420893904764,0.438013495549084,0.6283566932561726,0.09207189350398017,0.6377611435671645,0.45835747844557995,0.4583574784455799,0.4727662471461302,0.4880264539969313,0.13177732042548995,0.4468633184339911,0.3907333283063762,0.6365842425865023,0.3062286270508009,0.4950242214327235,0.4668250556832367,0.4466411334788021,0.48309634940293483
2022-02-13,0.46144297082042923,0.4602171870105461,0.47252544026914295,0.45857665201867237,0.47293403533446965,0.14990985846589402,0.4941638638880379,0.43831439070260736,0.6243441273415842,0.054136548060374226,0.6444264608770217,0.7142263318739536,0.7142263318739536,0.5023646347693923,0.6784609996508785,0.22053459209739212,0.46428800833357764,0.3857573390082093,0.5645055907941721,0.773982125520308,0.49416379738127203,0.4724763491357418,0.47460391101844424,0.47689735612224954
2022-02-14,0.4585765575147697,0.461651178169921,0.46680658270153,0.46699471052407426,0.5623868406497559,0.2312169003457014,0.4907346323304196,0.43973284180752736,0.6200588607864252,0.12405244069149546,0.6414937260638321,0.5769289642723298,0.5769289642723298,0.5049306760550503,0.400335994107031,0.22257661355818203,0.4897565277131952,0.39597078919036666,0.5639488787413159,0.43947545050462117,0.4907346968516568,0.4779883075024291,0.4770281525866573,0.49115661629198865
2022-02-15,0.4669947920366703,0.49487313354912815,0.4824978145206062,0.5020598305636196,0.7697547075170104,0.433637556692306,0.49205441710058184,0.4459262351898985,0.6153100235999596,0.14808877552032862,0.6863885658233086,0.4613233441851885,0.4613233441851885,0.47255612703500866,0.4156806933080869,0.20844172594485383,0.49329983425005475,0.3999450525666106,0.6250870441914302,0.542584589691667,0.49205440290801816,0.48591313612880765,0.4464426246276213,0.4827266736180449
2022-02-16,0.502059743649582,0.49136768647105916,0.49825170599873153,0.4903424823951774,0.4078774496506251,0.20750234646409177,0.4907418110760313,0.4526569959652522,0.6105419562107826,0.10510854968233035,0.7500714852639774,0.40618831121365323,0.4061883112136534,0.4491606362305248,0.458457466787527,0.22868803207193955,0.4990551764392108,0.3685574657992373,0.5245322651396975,0.49965389688493317,0.49074182300666247,0.49536451432023615,0.42433997116137734,0.47303066755408846
2022-02-17,0.4903425679830605,0.4846630816887682,0.4403579406169041,0.4317320031446408,0.05122795313383449,0.7614065692702795,0.4829063022759936,0.4559230656589929,0.6055067117498993,0.1806804159662041,0.5749459951058495,0.3004282201238636,0.3004282201238635,0.43364805134449574,0.42264540100804354,0.27621561209686973,0.4837425066921366,0.3758055349589954,0.3788972142718397,0.5062143465751289,0.48290636576797075,0.49970480359808017,0.4096846133846608,0.4516826653389513
2022-02-18,0.4317322530493823,0.42889004907591105,0.42920076172662097,0.42228446572522926,0.41775210997763723,0.2871154916380698,0.4765972893056569,0.4584571610561381,0.6003820673040727,0.15756072102491117,0.4009487957241218,0.2806938680093112,0.2806938680093112,0.39588933935551557,0.4834998382654499,0.339352213065513,0.4641633816898675,0.4502086885367226,0.4716928647507783,0.4214565053471652,0.47659724678503246,0.49753768651036173,0.37401245188146254,0.43708012071887603
2022-02-19,0.42228471398093,0.419917858758832,0.43258492039806434,0.4241124977134326,0.5106900895259866,0.1414403749367474,0.4709733863652428,0.46084348519936125,0.5954137193994284,0.05122652196406312,0.4132265157904992,0.4536962487784239,0.4536962487784239,0.3949678579261922,0.6198414211240711,0.33936008785520005,0.46144289027688756,0.4468633184339911,0.45835747844557995,0.6365842425865023,0.4709733694009688,0.49577206199590446,0.37314189161503686,0.4181075429058549
2022-02-20,0.4241125717410607,0.41436845219449375,0.4032417601205644,0.3945742376829079,0.250463746790609,0.4200863830456714,0.46133122658624504,0.46204993330221156,0.5900423555443539,0.10938620249085151,0.3065047098896533,0.2874018333776358,0.2874018333776357,0.3105886539328955,0.3798235399629033,0.21882465203608326,0.45857665201867237,0.46428800833357764,0.7142263318739536,0.5645055907941721,0.46133131353733037,0.4903617805837332,0.2934254915101109,0.38936113648300996
2022-02-21,0.39457430655471676,0.4033857157773833,0.3817584484465865,0.37050890260131064,0.2870580762377709,0.5657614997469931,0.44679555521522973,0.46193370442461157,0.5841507533329624,0.22029962888322147,0.18911268903639922,0.42719924856970753,0.4271992485697077,0.28098849211079024,0.5963522942835099,0.1282653618866344,0.46699471052407426,0.4897565277131952,0.5769289642723298,0.5639488787413159,0.4467955876636315,0.4811073219083983,0.2654610378140444,0.3751748963405578
2022-02-22,0.3705089672725839,0.3848456371167032,0.37370220656884484,0.39184152797152505,0.6872722506678504,0.4471887303389406,0.430191116615225,0.4623265503842626,0.5789070452916281,0.1825136957412846,0.2481349779977306,0.33528460614855027,0.3352846061485501,0.25607181458801914,0.4324396439560577,0.10093987771536997,0.5020598305636196,0.49329983425005475,0.4613233441851885,0.6250870441914302,0.4301910416973943,0.4732334401280009,0.2419212585711824,0.34511114425007516
2022-02-23,0.39184159636634724,0.3991321220980822,0.3859976429226542,0.3747303246995346,0.3468869005720209,0.4615868523384898,0.41277382312748845,0.4616255449662381,0.5741935998612153,0.14727398450918175,0.21023306206009157,0.5271462193893152,0.5271462193893152,0.27998405965481615,0.6331824047975664,0.17375084557714404,0.4903424823951774,0.4990551764392108,0.40618831121365323,0.5245322651396975,0.4127739036943012,0.46358495277521333,0.26451211040362277,0.3453823126814627
2022-02-24,0.37473056465479543,0.4094532038564617,0.33740042261254616,0.39353254047049524,0.6634568934085858,1.0,0.40701904613245987,0.46196601146460237,0.5696438157304695,0.4192104844794552,0.28383775311100545,0.29446693827548565,0.2944669382754856,0.2788055700907967,0.3328630175250956,0.17604854257096292,0.4317320031446408,0.4837425066921366,0.3004282201238636,0.3788972142718397,0.407019099646866,0.45658402169823614,0.2633987442996674,0.3366236186427678
2022-02-25,0.39355826759160367,0.4066779784901326,0.40349902277786037,0.40910144538979154,0.6309286005666636,0.34047323787169337,0.40503311058360614,0.46254122970917166,0.5659919184050224,0.20155943562684306,0.35433820416227035,0.4381752257032002,0.4381752257032003,0.309938158901438,0.5991188375520794,0.15600315038393753,0.42228446572522926,0.4641633816898675,0.2806938680093112,0.4716928647507783,0.405033058653804,0.45231082620612567,0.29281094290405785,0.33314653957542206
2022-02-26,0.4091013422501328,0.41824945181163203,0.4135032639416399,0.4073132101449579,0.48048524617277305,0.35487135987124263,0.4025021425794594,0.4628641089431621,0.562079185883231,0.09512735979578099,0.3558735190899573,0.7561945694810066,0.7561945694810066,0.3697392424852404,0.7224261333485416,0.37750342624377115,0.4241124977134326,0.46144289027688756,0.4536962487784239,0.45835747844557995,0.402502221795763,0.44810998038282296,0.34930741217690425,0.36404379678522747
2022-02-27,0.40731345578746864,0.40967421948418076,0.3853390003922495,0.3825685376721558,0.2853154891212394,0.5894760536286036,0.40069346682609597,0.4634779427029866,0.5575312429421064,0.1590884541708116,0.32255677491257223,0.3091511256108707,0.3091511256108705,0.3740388737681758,0.18122223363778617,0.36817888295968554,0.3945742376829079,0.45857665201867237,0.2874018333776358,0.7142263318739536,0.40069354580459704,0.4422112134048643,0.35336944537268267,0.3220217880632287
2022-02-28,0.38256877899555447,0.48572691517872674,0.393398285739145,0.47788749809743636,1.0,1.0,0.4168703098862002,0.4679498870018264,0.5543361652193552,0.28069601258448446,0.4853383404324729,0.4374625686596436,0.4374625686596437,0.3760678359823133,0.5882271403532903,0.3678802987804427,0.37050890260131064,0.46699471052407426,0.42719924856970753,0.5769289642723298,0.4168702858085147,0.4430565707221468,0.3552862869166348,0.3075537139815587
2022-03-01,0.4778875815113374,0.49831192788277473,0.48935367635856447,0.49990138087717595,0.6651994805251173,0.391290139046573,0.43314968015927224,0.4701268844658193,0.551892292862076,0.25289126932909695,0.4660216489409925,0.536067934511865,0.536067934511865,0.41576081865342723,0.56721312021867,0.35463319987490227,0.39184152797152505,0.5020598305636196,0.33528460614855027,0.4613233441851885,0.43314965822198004,0.442889059768304,0.39278583109602494,0.31530762678112384
2022-03-02,0.4999014681335376,0.5061605930876056,0.4987366917597715,0.4906814529022997,0.4264650455602955,0.36503474010621856,0.45061777707749207,0.47204657260538885,0.5490719995155624,0.23751208899369947,0.4698354158295375,0.5376958656280224,0.5376958656280224,0.4178463848642916,0.49861147508512726,0.35663913687332294,0.3747303246995346,0.4903424823951774,0.5271462193893152,0.40618831121365323,0.45061786261998515,0.442915366275854,0.3947561486937564,0.32895006036670416
