Date,Ensemble_Sentiment,Ensemble_Sentiment_Normalized,Sentiment_7day_MA,Sentiment_Change,Sentiment_Volatility
2021-12-11,0.20836638656414397,0.7895494570079371,0.04941203646073685,0.19403882533741035,0.1146105932680633
2021-12-13,-0.016802625968116207,0.37212716078655916,0.039365362801948786,-0.22516901253226018,0.11724223607094504
2021-12-14,0.025158410083103232,0.4499152712523302,0.0474986881420245,0.04196103605121944,0.11339628140055419
2021-12-15,0.02124215645566711,0.4426552510418873,0.060686203508496336,-0.003916253627436122,0.10211569464368393
2021-12-16,0.15440910611482545,0.6895224965939746,0.05337595464587541,0.13316694965915835,0.09126987163771247
2021-12-17,-0.059404430180489035,0.2931511829754274,0.04961379489940972,-0.21381353629531447,0.09585465644638623
2021-12-18,-0.06603520671342936,0.28085893221239566,0.03813339947938644,-0.006630776532940322,0.10514725222988594
2021-12-20,0.03856740655178156,0.47477310596516903,0.013876402334763244,0.10460261326521092,0.07442868287382158
2021-12-21,0.0,0.40327616586182524,0.016276777473065558,-0.03856740655178156,0.07354000290602239
2021-12-22,0.2503250908943956,0.8673332448881552,0.04844344616039304,0.2503250908943956,0.1154019495509601
2021-12-23,0.08008308241758233,0.5517355998456366,0.05684929272638093,-0.17024200847681326,0.11523324779653392
2021-12-24,0.2370931368540127,0.8428036145588441,0.06866129711769339,0.15701005443643037,0.13017006210451487
2021-12-25,-0.21753820259937673,0.0,0.046070758200709445,-0.4546313394533894,0.16512745905296408
2021-12-27,0.12797463995868902,0.6405178158957375,0.07378645058244063,0.34551284255806575,0.15935591592827342
2021-12-28,-0.21753820259937673,0.0,0.037199934989418024,-0.34551284255806575,0.19434741584528334
2021-12-29,-0.11585064964959772,0.1885101834043365,0.02064984218233263,0.101687552949779,0.20279251118902403
2021-12-30,0.12260285116773625,0.6305594988665926,0.002403807935667014,0.23845350081733396,0.18351298200046545
2021-12-31,-0.023867427960157395,0.3590303059542599,-0.01244626497543866,-0.14647027912789365,0.18035821895578635
2022-01-01,0.09195987878787883,0.573753014928152,-0.033179587556314935,0.11582730674803622,0.15318624720844864
2022-01-03,0.11865637882865303,0.6232434586742581,0.014848209790546466,0.0266965000407742,0.13766840264706748
2022-01-04,-0.04051724768314951,0.32816457579768415,-0.009222059872573324,-0.15917362651180253,0.1290527243877914
2022-01-05,0.23727188530563859,0.8431349815985827,0.05575080982814314,0.2777891329887881,0.12092764168459644
2022-01-06,0.04631412770112656,0.489134114587006,0.07891720659253233,-0.19095775760451203,0.09541679066229097
2022-01-07,-0.09498168072119142,0.2271974469487369,0.04783370203697124,-0.14129580842231798,0.11269078734939532
2022-01-08,0.06971113413268025,0.532507898748209,0.06120206805023375,0.16469281485387166,0.10822958532963246
2022-01-10,0.07683807103203334,0.5457199403701735,0.059041809799398694,0.007126936899353092,0.1076627709576273
2022-01-11,0.20255913185045263,0.7787838655525668,0.07102791737394148,0.12572106081841927,0.11943288977935805
2022-01-12,0.24574030864340693,0.8588338944963756,0.11192185399202097,0.0431811767929543,0.12380171540068031
2022-01-13,0.17812856967457386,0.733494057480182,0.10347280890186887,-0.06761173896883307,0.11556540913230612
2022-01-14,0.01896048233297175,0.43842544321525334,0.09956514527784677,-0.1591680873416021,0.1182515062539685
2022-01-15,0.15952486976911995,0.6990061896984845,0.13592322391931982,0.14056438743614819,0.08205063910503345
2022-01-17,-0.0071373595200688155,0.39004480260131535,0.12494486768321279,-0.16666222928918875,0.09629162634573757
2022-01-18,0.07723926823630212,0.5464636868402588,0.1250021815695369,0.08437662775637093,0.0962583339822437
2022-01-19,0.10081074957701808,0.5901609156726291,0.11046669838761769,0.02357148134071596,0.09007883964604958
2022-01-20,0.06145423851488481,0.5172011196773252,0.08414011694068597,-0.03935651106213327,0.06823590632045062
2022-01-21,-0.04531188631911457,0.3192761899293599,0.05222005179873047,-0.10676612483399939,0.06919608786899041
2022-01-22,-0.14594571451408656,0.13271942010440674,0.02866202367772214,-0.10063382819497199,0.10247536176473927
2022-01-23,-0.06772465619865212,0.2777270008887164,-0.003802194317673868,0.07822105831543444,0.08925154343480263
2022-01-24,-0.08779297514610195,0.24052399643379693,-0.015324425121392886,-0.02006831894744983,0.09478838127758533
2022-01-25,0.030286909682853545,0.45942257447768625,-0.022031904914742682,0.11807988482895548,0.08860629011692647
2022-01-26,0.08518445169924833,0.5611926084076879,-0.024264233182995507,0.05489754201639479,0.08512402150805744
2022-01-27,0.0007357602802706596,0.4046401312769823,-0.0329383015022261,-0.08444869141897768,0.07770377648557548
2022-01-28,0.017457012524002093,0.4356382843033683,-0.023971315953209428,0.016721252243731433,0.07963562388199678
2022-01-29,-0.05235009888205731,0.3062286270508009,-0.010600513720062394,-0.0698071114060594,0.06154557727973986
2022-01-30,0.19996894184074854,0.7739821255203079,0.02764142885699484,0.25231904072280587,0.09448664213613485
2022-01-31,0.019526885006328827,0.43947545050462117,0.04297283745019924,-0.18044205683441972,0.08027217535896629
2022-02-01,0.07514677705322,0.542584589691667,0.04938138993168016,0.05561989204689117,0.0808789997806075
2022-02-02,0.05198878622684742,0.4996538968849332,0.04463915200705145,-0.023157990826372578,0.07938932880939803
2022-02-03,0.05552767236656986,0.506214346575129,0.05246656801937991,0.00353888613972244,0.077004508691953
2022-02-04,0.00980697276228923,0.4214565053471653,0.05137370519627808,-0.04572069960428063,0.07763587851931864
2022-02-05,0.12585276284339944,0.6365842425865023,0.07683125687134332,0.11604579008111021,0.0663524324287869
2022-02-06,0.0869715650835937,0.5645055907941721,0.06068877447746406,-0.03888119775980574,0.0398575588010155
2022-02-07,0.08667125936360429,0.563948878741316,0.07028082795707484,-0.000300305719989416,0.03621345492997732
2022-02-08,0.11965085932041923,0.6250870441914302,0.07663855399524618,0.032979599956814945,0.040823326014606795
2022-02-09,0.06540885905009768,0.5245322651396976,0.07855570725571048,-0.054242000270321555,0.03977442717485187
2022-02-10,-0.01315067380391573,0.37889721427183964,0.06874451494564111,-0.0785595328540134,0.052754121192736085
2022-02-11,0.0369058401264038,0.4716928647507783,0.07261578171194319,0.05005651393031953,0.04853374119776012
2022-02-12,0.029712367728644617,0.45835747844557995,0.058881439552692504,-0.007193472397759183,0.044383266173763126
2022-02-13,0.16773503107404802,0.7142263318739536,0.07041907755132883,0.13802266334540342,0.06048067941934008
2022-02-14,0.09367307279824794,0.5769289642723298,0.07141933661342079,-0.07406195827580009,0.06085102950662286
2022-02-15,0.031312236892166126,0.4613233441851885,0.05879953340938463,-0.06236083590608181,0.05828746347078715
2022-02-16,0.0015708909158838773,0.4061883112136534,0.04967982367592551,-0.02974134597628225,0.06195942352865056
2022-02-17,-0.05547899715090088,0.3004282201238635,0.04363292034064192,-0.05704988806678475,0.07057923666409334
2022-02-18,-0.0661242468628162,0.2806938680093112,0.028914336485039056,-0.010645249711915328,0.08202997120751533
2022-02-19,0.027197972856016734,0.45369624877842396,0.028555137217520794,0.09332221971883294,0.08203139941437011
2022-02-20,-0.06250578672841746,0.28740183337763575,-0.004336408182831418,-0.08970375958443419,0.0601705570905036
2022-02-21,0.012904765650574296,0.4271992485697077,-0.015874737775356224,0.07541055237899176,0.04374632176530645
2022-02-22,-0.03667650841786127,0.33528460614855016,-0.02558741567678871,-0.049581274068435564,0.038790450516060275
2022-02-23,0.06681889752317134,0.5271462193893152,-0.016266271875747643,0.10349540594103261,0.05199577123405201
2022-02-24,-0.05869467575594084,0.2944669382754856,-0.016725654533610496,-0.12551357327911217,0.05241249177227848
2022-02-25,0.018825508157856354,0.43817522570320033,-0.0045899752449429865,0.0775201839137972,0.048776970359486374
2022-02-26,0.1903738472207726,0.7561945694810066,0.01872086395002214,0.17154833906291625,0.08894924478118627
2022-02-27,-0.05077362316225329,0.30915112561087055,0.02039688731661702,-0.2411474703830259,0.08725810417103932
2022-02-28,0.018441081441256894,0.4374625686596437,0.02118778957242882,0.06921470460351019,0.08720395161732378
2022-03-01,0.07163151487117535,0.536067934511865,0.03666036432800548,0.05319043342991846,0.08480139888704394
2022-03-02,0.07250966547600383,0.5376958656280224,0.03747333117841012,0.0008781506048284871,0.08516520453586486
2022-03-03,-0.05252179500079118,0.30591033375045645,0.03835517128628864,-0.12503146047679503,0.08402783870665335
2022-03-04,-0.015540083151169682,0.3744676849812555,0.033445801099284925,0.0369817118496215,0.08633138031813341
2022-03-05,-0.09086067243107931,0.23483704497273,-0.006730558850979636,-0.07532058927990963,0.06356801052924868
2022-03-06,0.05629299152937569,0.5076331087693046,0.008564671819253076,0.147153663960455,0.06408317459326955
2022-03-07,0.011619376517834637,0.42481637147089146,0.007590142544478469,-0.04467361501154105,0.06395970007008449
2022-03-08,0.019682714190906277,0.43976432940191307,0.0001688853044400298,0.00806333767307164,0.05802939902139921
2022-03-09,0.07522153855452042,0.5427231838844949,0.000556295744228114,0.05553882436361414,0.058599102070499474
2022-03-10,0.01731560856045866,0.4353761471358545,0.01053306768154952,-0.05790592999406176,0.053805153999908754
2022-03-11,0.09179405285137394,0.5734456038754033,0.025866515681912894,0.07447844429091528,0.060066218605093286
2022-03-12,-0.031834596995818636,0.34426062714344613,0.03429881217266442,-0.12362864984719257,0.04253265470164451
2022-03-13,0.10246373502496153,0.593225249319348,0.040894632672033825,0.13429833202078018,0.049518244350409295
2022-03-14,-0.0008498551814844008,0.4017006893017012,0.039113313857845396,-0.10331359020644594,0.050950448325661035
2022-03-15,0.05313412249445952,0.5017771415063652,0.04389208647263872,0.05398397767594392,0.05038992509254791
2022-03-16,0.05238561769039812,0.5003895500676929,0.04062981206347839,-0.0007485048040613979,0.04873564022620242
2022-03-17,0.06693939394482824,0.527369597786053,0.04771892426124547,0.01455377625443012,0.04838703201111939
2022-03-18,0.01448066026188859,0.43012066986058567,0.03667415389131899,-0.05245873368293966,0.045380035564210955
2022-03-19,0.05664883254315091,0.5082927731315956,0.049314643825457506,0.04216817228126232,0.0340175217242452
2022-03-20,0.07315514900900309,0.5388924744130746,0.04512770296603486,0.016506316465852183,0.027580129263983746
2022-03-21,0.030661770868239617,0.46011749877036934,0.04962936383028115,-0.042493378140763476,0.020483545696489386
2022-03-22,0.10213430242279423,0.592614541337373,0.05662938953432896,0.0714725315545546,0.028632547302295485
2022-03-23,0.048226007227955496,0.49267839065418123,0.056035159468265726,-0.05390829519483873,0.028778093691883548
2022-03-24,0.1120298600866007,0.6109591010792486,0.06247665463137608,0.0638038528586452,0.035812302838306484
2022-03-25,0.15391929036333912,0.6886144674943598,0.0823964589315833,0.04188943027673843,0.0427700754774452
2022-03-26,-0.08167802964544942,0.25185999050973695,0.06263547861892611,-0.23559732000878852,0.07582842395262493
2022-03-27,0.26939145842794016,0.9026788140983619,0.09066923710734569,0.35106948807338956,0.10926712656878587
2022-03-28,0.07294505769022552,0.538503003412096,0.09670970665334368,-0.19644640073771463,0.10653142675349711
2022-03-29,0.04879833951446356,0.49373939036523873,0.08909028338072501,-0.024146718175761965,0.10797634995807931
2022-03-30,0.1248130828270249,0.6346568653915236,0.10003129418059209,0.07601474331256133,0.10702152603966236
2022-03-31,0.08861242987151452,0.5675474549470585,0.09668594700700835,-0.03620065295551038,0.10694993194596125
2022-04-01,0.0037984867956158343,0.41031786783742624,0.07524011792590501,-0.08481394307589868,0.1085991768211762
2022-04-02,0.20615587877071453,0.7854515785806541,0.1163592476996427,0.2023573919750987,0.09259485119264295
2022-04-03,0.13994607460743513,0.6627106730919639,0.09786705001099914,-0.0662098041632794,0.06606384545778825
2022-04-04,0.0321042890619739,0.4627916645003603,0.09203265449267749,-0.10784178554546123,0.07029929336887111
2022-04-05,0.14582756523257073,0.6736138843923949,0.10589397245240709,0.11372327617059683,0.06991861622604316
2022-04-06,0.1051703031054156,0.5982427330766246,0.10308786106360576,-0.04065726212715513,0.06942519775732309
2022-04-07,0.07091226370760824,0.5347345739891196,0.10055926589733342,-0.03425803939780736,0.07035638197097516
2022-04-08,0.0641747542584339,0.5222444598590297,0.1091844469634503,-0.006737509449174339,0.05935844643651717
2022-04-09,0.1342553838838412,0.6521611700221845,0.09891294769389695,0.0700806296254073,0.04402105252176802
2022-04-10,0.13566274087315155,0.6547701532897954,0.0983010428747136,0.0014073569893103544,0.04338073149953182
2022-04-11,-0.03268451099319962,0.3426850415493732,0.0890455000096888,-0.1683472518663512,0.06253915677832328
2022-04-12,-0.04516943197491505,0.3195402743111038,0.06176021469433369,-0.012484920981715428,0.0742124363530535
2022-04-13,0.04913998971457733,0.49437274754628313,0.053755884209928224,0.09430942168949238,0.07173012316302073
2022-04-14,0.123636012597337,0.6324747917901671,0.061287848337032325,0.07449602288275967,0.07644501402378615
2022-04-15,0.0787897611307517,0.549338017979333,0.06337570646164915,-0.0448462514665853,0.07673602986796293
2022-04-16,0.08741987975042673,0.565336684449354,0.056684920156875665,0.008630118619675026,0.0713808295078998
2022-04-17,-0.16529715956204957,0.0968453691580527,0.013690648666132645,-0.2527170393124763,0.10055705910205427
2022-04-18,-0.04741609957996724,0.31537536218576107,0.01158613601088013,0.11788105998208234,0.1018354139814952
2022-04-19,0.18624307862378836,0.7485368776275803,0.04464506609640918,0.2336591782037556,0.11680204931235458
2022-04-20,-0.03722997290654867,0.3342585838946586,0.032306500007676896,-0.22347305153033703,0.1207434943195111
2022-04-21,0.11309854543345393,0.6129402488686572,0.030801147555693607,0.1503285183400026,0.11947409806808751
2022-04-22,0.02779627183114379,0.4548053859959114,0.023516363370035338,-0.08530227360231014,0.11760031628071158
2022-04-23,0.03161263183073424,0.461880221633023,0.015543899381507837,0.0038163599995904504,0.11439403773712055
2022-04-24,-0.08277884611960043,0.24981927746849375,0.027332229873286283,-0.11439147795033466,0.09531272715940171
2022-04-25,0.10143095877183196,0.5913106704427252,0.04859609535211474,0.1842098048914324,0.09241693639334671
2022-04-26,0.13487837445593376,0.6533160809586522,0.041258280470992656,0.0334474156841018,0.08100038661115654
2022-04-27,0.049113677168170285,0.4943239688825712,0.05359308762452393,-0.08576469728776348,0.07326054514920272
2022-04-28,0.08692124816769202,0.5644123124059149,0.049853473729415086,0.037807570999521735,0.07032616706568001
2022-04-29,0.025262284347386248,0.45010783519986325,0.04949147551744972,-0.06165896382030577,0.07046501234135405
2022-04-30,-0.04090966810376056,0.3274370998843093,0.039131146955379045,-0.0661719524511468,0.07841478033153078
2022-05-01,0.15954033121083852,0.699034852392487,0.07374817228829889,0.2004499993145991,0.06848506259016983
2022-05-02,0.012162432228765634,0.4258230977485602,0.060995525639289415,-0.14737789898207287,0.07074517595236082
2022-05-03,-0.011325632178176028,0.38228050870275837,0.04010923897727373,-0.023488064406941664,0.06676737632542223
2022-05-04,0.05717856982064429,0.5092748094618996,0.04126136649905573,0.06850420199882032,0.06701776581848148
2022-05-05,-0.06204261768393918,0.28826046434070884,0.01998081423453699,-0.11922118750458346,0.07344515031993962
2022-05-06,0.0641282835894504,0.5221583117113077,0.025533099840546154,0.1261709012733896,0.07535521506930402
2022-05-07,0.011206442071878306,0.42405086629466165,0.03297825843706599,-0.052921841517572094,0.07008690989749153
2022-05-08,0.024861489561283215,0.44936483473968797,0.013738423915700947,0.013655047489404909,0.042680547245783226
2022-05-09,-0.07181805880804927,0.27013857876367675,0.0017412109104416754,-0.09667954836933249,0.05360297072955994
2022-05-10,-0.009666982688245276,0.3853553424506486,0.0019781608375746395,0.06215107611980399,0.053539210401055824
2022-05-11,-0.04533019055635243,0.3192422572107656,-0.012665947787710605,-0.03566320786810715,0.04981386661014548
2022-05-12,-0.043244902641643594,0.32310800081309965,-0.009980559924525524,0.0020852879147088346,0.04714351428352889
2022-05-13,0.06556281782841347,0.5248176766447945,-0.009775626461816515,0.10880772047005707,0.047520965347383
2022-05-14,-0.00894319544045765,0.38669711204651597,-0.012654146106435936,-0.07450601326887113,0.046640285696888856
2022-05-15,0.29750265928254704,0.9547918552238107,0.02629459242517318,0.3064458547230047,0.1272940748008624
2022-05-16,-0.025184815303448987,0.35658811000702234,0.03295648435440179,-0.322687474585996,0.12243097397852803
2022-05-17,0.044962111094339875,0.4866277222988865,0.04076064060905681,0.07014692639778886,0.12099387138938046
2022-05-18,-0.04653722921004888,0.31700462761516685,0.04058820651567161,-0.09149934030438875,0.1211377867088591
2022-05-19,-0.1226147334207279,0.1759708053263943,0.0292496592615167,-0.07607750421067902,0.13338756254388
2022-05-20,-0.002687205217099468,0.3982945773229537,0.019499655969300568,0.11992752820362844,0.13278386631830086
2022-05-21,-0.10342248586085372,0.21154973315485842,0.006002614480672562,-0.10073528064375425,0.1407213542074035
2022-05-22,0.1822582988849241,0.7411498225002908,-0.010460865576130712,0.2856807847457778,0.10247883042856874
2022-05-23,0.1411668164938525,0.6649737059826417,0.013303653252055212,-0.041091482391071604,0.11678495686834053
2022-05-24,-0.011505609981908032,0.38194686266835154,0.0052368359554483684,-0.15267242647576051,0.11618238801171162
2022-05-25,0.04387918198865816,0.4846201691775446,0.01815346612669223,0.05538479197056619,0.1144806282324276
2022-05-26,-0.06736407892366342,0.2783954454157779,0.026046416769130016,-0.11124326091232158,0.10463934828866354
2022-05-27,-0.07840865035598917,0.2579208236362738,0.015229067463574344,-0.011044571432325748,0.11177544002398603
2022-05-28,-0.028643224426079743,0.35017685003387367,0.02591181909711348,0.04976542592990942,0.10166139267804536
2022-05-29,0.10466428756224296,0.5973046725167837,0.014826960336730465,0.1333075119883227,0.08456540216363691
2022-05-30,0.06880720411584419,0.5308321773023148,0.004489872854157852,-0.03585708344639876,0.06965625513893163
2022-05-31,0.13378349047807375,0.6512863656839146,0.02524545863415525,0.06497628636222956,0.08421934356142528
2022-06-01,-0.04230996358318953,0.32484120736855776,0.012932723552462725,-0.17609345406126328,0.08728562528472476
2022-06-02,-0.026463478608573142,0.3542177013663464,0.018775666454618475,0.01584648497461639,0.08223765021021952
2022-06-03,0.03486314490768009,0.46790608024126273,0.034957351492285516,0.06132662351625323,0.07018935542162105
2022-06-04,-0.11919857080381926,0.18230374798035442,0.022020873438322725,-0.15406171571149935,0.08954218889974547
2022-06-05,-0.033262630861707304,0.34161331271648543,0.0023170279491869722,0.08593593994211196,0.08328211374395038
2022-06-06,-0.013870116168537283,0.3775634992971993,-0.009494017805724666,0.01939251469317002,0.07797439463610718
2022-06-07,0.04252735844570465,0.4821141347945722,-0.02253060809606311,0.05639747461424193,0.05395700095986328
2022-06-08,0.04250336852131346,0.48206966184861516,-0.010414417795419826,-2.398992439119063e-05,0.058135944782996433
2022-06-09,0.09719302003763527,0.5834543046942613,0.007250796296895662,0.05468965151632182,0.07001916196821742
2022-06-10,0.01769632506516726,0.4360819261230145,0.004798393462250972,-0.07949669497246802,0.06918654201286846
2022-06-11,-0.054940946279192625,0.30142566834209994,0.013978054108626205,-0.07263727134435988,0.052160559737306496
2022-06-12,-0.06673265988908471,0.2795659811850102,0.009196621390429436,-0.011791713609892084,0.0583764311720895
2022-06-13,-0.11034737802127999,0.19871224564188897,-0.004585844588533809,-0.04361471813219528,0.07402234474900334
2022-06-14,-0.10278327529248074,0.212734713007186,-0.02534450655113172,0.007564102728799246,0.07882731369287663
2022-06-15,0.022695260534055153,0.44534904107199846,-0.02817423626359719,0.1254785358265359,0.07630083636746132
2022-06-16,0.042280575092116024,0.48165664345077813,-0.036018871255814225,0.01958531455806087,0.06291140488256358
2022-06-17,0.0037123071500565702,0.41015810648690854,-0.03801658810083004,-0.038568267942059455,0.061117887860749086
2022-06-18,0.03531257854500581,0.46873924826372654,-0.025123227411658837,0.03160027139494924,0.06625636929326165
2022-06-19,-0.14847294732455432,0.12803439124111982,-0.03680041133101164,-0.18378552586956012,0.08048680118818857
2022-06-20,0.01474651944919524,0.43061352432217015,-0.01892985454951518,0.16321946677374957,0.0751456177018961
2022-06-21,-0.026883319006225377,0.35343939381477163,-0.008087003651478698,-0.04162983845542062,0.065941985457149
2022-06-22,-0.022550602505842055,0.3614714602617795,-0.014550698371464015,0.004332716500383322,0.06462618810459746
2022-06-23,-0.09313988835316382,0.23061179420184724,-0.03389647886364685,-0.07058928584732177,0.06504603204924742
2022-06-24,0.030372843672815238,0.45958188042751424,-0.03008783078896704,0.12351273202597907,0.06831361765768748
2022-06-25,-0.060868359406087064,0.29043732509603926,-0.043827964781980304,-0.0912412030789023,0.062382142972115424
2022-06-26,0.1501279265597487,0.6815859702473037,-0.0011706970842227343,0.21099628596583575,0.07882470908448544
2022-06-27,0.06143547227810799,0.5171663304958178,0.005499153319907658,-0.08869245428164069,0.08229497240889157
2022-06-28,0.03129711389745298,0.46129530891022813,0.013810643734718853,-0.03013835838065501,0.08141265160514126
2022-06-29,-0.0806606780566289,0.25374597487096906,0.005509204370320734,-0.11195779195408187,0.08840099188025069
2022-06-30,-0.061134822297094105,0.2899433514778621,0.01008135666404498,0.01952585575953479,0.08311825205851227
2022-07-01,-0.10834768222497326,0.20241931706193617,-0.009735861321353376,-0.04721285992787916,0.09337781754603018
2022-07-02,0.010495939156746292,0.42273372342952653,0.0004590384733371026,0.11884362138171956,0.09072278506104195
2022-07-03,0.09544601098352119,0.580215668424169,-0.007352663751838254,0.0849500718267749,0.07700468862287553
2022-07-04,0.005670253446211707,0.4137877819454805,-0.015319123584966293,-0.08977575753730949,0.07138145155594121
2022-07-05,-0.04815134234623645,0.3140123561472091,-0.0266689030483505,-0.053821595792448156,0.06901090287302131
2022-07-06,-0.055359696498607086,0.3006493817822158,-0.02305447711149024,-0.007208354152370637,0.06632197929845338
2022-07-07,0.04233030684218952,0.48174883704827776,-0.008273744377306866,0.09769000334079661,0.06793059753710151
2022-07-08,0.030827437887319873,0.4604246152191867,0.01160841563873501,-0.011502868954869645,0.05233609955584269
2022-07-09,-0.09672148877306054,0.2239721600239137,-0.003708359779808823,-0.12754892666038042,0.06649098838903597
2022-07-10,0.12693308705203593,0.6385869667036495,0.000789793944264711,0.22365457582509646,0.0748557211152155
2022-07-11,0.023457461096995032,0.44676202195060855,0.003330823608662329,-0.1034756259550409,0.07534927596310277
2022-07-12,0.006185548670583045,0.41474304534238404,0.011093236611065113,-0.01727191242641199,0.07188072410066462
2022-07-13,0.02053740958923979,0.4413487788416028,0.02193568033790038,0.014351860918656744,0.06563957262453698
2022-07-14,-0.06656794589088161,0.279871330906877,0.006378787090318793,-0.0871053554801214,0.0725421182702035
2022-07-15,-0.01712098073003405,0.3715369891006851,-0.00047098699787462484,0.04944696516084755,0.07211128005285876
2022-07-16,0.0032314596952844193,0.409266702974294,0.013808005640460369,0.02035244042531847,0.058484388044092846
2022-07-17,-0.01960839358174215,0.3669257791809285,-0.007126491592936499,-0.02283985327702657,0.031021877605566548
2022-07-18,-0.018981970602355538,0.3680870531747199,-0.01318926754998658,0.0006264229793866115,0.02805356422784107
2022-07-19,0.009952268914742369,0.4217258579232904,-0.012651164657963818,0.028934239517097907,0.028519394332700253
2022-07-20,0.0695520165635553,0.5322129237855073,-0.00564907794734732,0.05959974764881293,0.04121652608052411
2022-07-21,0.035353137313745765,0.46881443682625984,0.008911076796170876,-0.03419887924980953,0.03336389908915527
2022-07-22,-0.01679534243737694,0.37214066312461,0.008957596552264748,-0.0521484797511227,0.03332175314699928
2022-07-23,0.09572723984344049,0.5807370154565651,0.022171279430572757,0.11252258228081743,0.04643276114241415
2022-07-24,0.12424759093951013,0.6336085465330521,0.04272213436218023,0.028520351096069638,0.05575792420389641
2022-07-25,-0.011494659284884343,0.3819671632640927,0.04379175026467611,-0.13574225022439446,0.05443303571944549
2022-07-26,-0.09514700864819192,0.2268909591148118,0.0287775677556855,-0.08365234936330758,0.07567322375531209
2022-07-27,-0.012889148083018331,0.3793820352767828,0.017000258520460696,0.08225786056517359,0.07467847213730353
2022-07-28,-0.0008433645724100425,0.40171272170755146,0.011829329679581292,0.01204578351060829,0.07444868746784533
2022-07-29,-0.07915208457840517,0.2565426321314992,0.0029212236594344026,-0.07830872000599512,0.08181117263820206
2022-07-30,-0.010576916565022852,0.38366849094305183,-0.012265084398917504,0.06857516801338231,0.07084405796430306
2022-07-31,0.1172451014702913,0.620627207757191,-0.013265440037377337,0.12782201803531415,0.06860934828079851
2022-08-01,0.13388789135856635,0.6514799058818871,0.007503495768829906,0.016642789888275056,0.08838833109625763
2022-08-02,-0.055565660504581504,0.3002675620666789,0.013157974075059966,-0.18945355186314786,0.08174325964613388
2022-08-03,-0.006282441685769006,0.39162966439673186,0.014101789274667011,0.0492832188188125,0.08142993375470159
2022-08-04,-0.04052677013756358,0.3281469229033428,0.008432731336787935,-0.03424432845179458,0.08398507706967166
2022-08-05,0.05449329576159475,0.5042968009379621,0.027524928528216495,0.09502006589915833,0.07552025190133978
2022-08-06,-0.05291888770315054,0.3051741962785747,0.021476075508483967,-0.10741218346474529,0.08060519761345765
2022-08-07,-0.0009721938067811043,0.4014738957952874,0.004587890468902197,0.05194669389636944,0.06870095850603376
2022-08-08,0.06158082630537054,0.5174357903612878,-0.005741690252982918,0.06255302011215165,0.048479777636057875
2022-08-09,0.13971657128351567,0.6622852157726662,0.022155771431030962,0.07813574497814513,0.06749016261224146
2022-08-10,0.06351462033497667,0.5210206919211404,0.03212678029113748,-0.076201950948539,0.06774388974921819
2022-08-11,0.07555827323386041,0.5433474285862269,0.048710357915626626,0.012043652898883747,0.06085236020028467
2022-08-12,0.08431461709944268,0.5595800936486615,0.052970546678176335,0.008756343865582272,0.06235013351432012
2022-08-13,0.14655070111158594,0.6749544464693162,0.08146620222313869,0.062236084012143256,0.050308864678014584
2022-08-14,-0.06606065867645085,0.28081174891337823,0.07216785009890014,-0.2126113597880368,0.07017687329462764
2022-08-15,-0.055333475300626565,0.30069799110259965,0.05546580701232914,0.010727183375824283,0.08538203994930946
2022-08-16,-0.061629134466651594,0.28902698683893424,0.026702134762305246,-0.006295659166025029,0.08618018781016532
2022-08-17,-0.041800835605885156,0.3257850378138171,0.011657069627896418,0.01982829886076644,0.08785894811847474
